onset	duration	stimulus
513.91	0.69	that
518.28	0.13	And
518.41	0.11	then
518.52	0.13	she
518.65	0.45	says
519.19	0.23	don't
519.42	0.37	worry
519.85	0.16	I'll
520.01	0.15	be
520.16	0.65	gentle
521.91	0.12	I
522.03	0.18	get
522.21	0.01	a
522.22	0.16	little
522.38	0.28	cold
522.67	0.29	feet
522.96	0.01	I
522.97	0.1	have
523.07	0.11	some
523.18	0.34	second
523.54	0.3	thoughts
523.84	0.06	and
524.0	0.08	when
524.08	0.21	she
524.29	0.28	yells
525.11	0.71	go
528.92	0.34	She
529.26	0.18	was
529.44	0.17	like
529.61	0.09	I
530.48	0.05	get
530.53	0.02	you
530.55	0.02	know
530.74	0.13	didn't
530.87	0.06	I
530.93	0.13	could
531.06	0.09	have
531.15	0.3	folded
531.45	0.08	her
531.53	0.12	up
531.65	0.08	and
531.73	0.11	put
531.84	0.07	her
531.99	0.1	my
532.09	0.35	pocket
532.44	0.1	She
532.54	0.15	looked
532.69	0.08	like
532.77	0.09	a
532.86	0.79	lowercase
533.69	0.26	eye
533.95	0.15	with
534.1	0.07	a
534.17	0.35	smiley
534.52	0.25	face
534.77	0.25	dot
536.23	0.17	For
536.4	0.04	a
536.44	0.38	head
537.02	0.23	which
537.47	0.34	without
537.81	0.05	a
537.86	0.3	shoot
538.16	0.14	for
538.3	0.24	most
538.54	0.05	of
538.59	0.09	it
538.68	0.08	as
538.76	0.16	far
538.92	0.09	as
539.01	0.17	I'm
539.18	0.46	concerned
539.95	0.05	And
540.58	0.14	I
540.73	0.52	dropped
541.38	0.18	and
541.56	0.11	I
541.67	0.59	rolled
542.28	0.13	and
542.41	0.06	I
542.47	0.97	survived
544.02	0.36	And
544.38	0.47	she
544.88	0.26	just
545.23	0.82	giggles
546.06	1.02	adorably
547.52	0.31	and
547.83	0.3	helps
548.13	0.17	me
548.3	0.45	up
548.83	0.22	and
549.05	0.1	as
549.15	0.19	she's
549.34	0.23	picking
549.57	0.09	the
549.66	0.43	gravel
550.11	0.11	out
550.22	0.15	of
550.37	0.07	the
550.44	0.41	palms
550.85	0.06	of
550.94	0.21	my
551.15	0.71	hands
552.16	0.15	She
552.31	0.27	says
552.65	0.25	that's
552.91	0.2	pretty
553.11	0.23	much
553.34	0.12	all
553.46	0.13	there
553.59	0.17	is
553.79	0.18	to
553.97	0.34	it
555.75	0.17	It
555.92	0.37	was
556.39	0.15	an
556.54	0.57	extremely
557.11	0.72	Darwinian
557.84	0.45	moment
558.3	0.28	for
558.58	0.23	me
559.4	0.08	because
559.48	0.1	what
559.58	0.03	I
559.62	0.14	should
559.76	0.1	have
559.86	0.16	done
560.02	0.15	was
560.67	0.74	drive
561.41	0.29	away
561.87	0.13	and
562.0	0.13	do
562.13	0.31	something
562.49	0.12	that's
562.61	0.15	more
562.76	0.18	well
562.94	0.47	adapted
563.41	0.06	to
563.47	0.38	doing
563.85	0.2	like
564.28	0.52	driving
565.36	0.07	And
566.14	0.13	she
566.27	0.27	tugs
566.54	0.12	on
566.66	0.08	it
566.74	0.03	a
566.77	0.18	couple
566.95	0.08	of
567.03	0.24	times
567.28	0.11	to
567.39	0.52	demonstrate
567.92	0.15	that
568.07	0.07	it
568.14	0.08	can
568.23	0.51	withstand
568.77	0.12	the
568.89	0.28	full
569.17	0.17	upper
569.34	0.29	body
569.63	0.35	strength
569.98	0.08	of
570.06	0.05	a
570.11	0.53	teenage
570.84	0.34	girl
571.18	0.03	And
571.21	0.02	she
571.23	0.03	says
571.26	0.04	that's
