onset	duration	stimulus
481.17	0.17	had
481.34	0.36	finally
481.7	0.7	mastered
482.43	0.45	Bob
483.0	0.53	ness
483.75	0.16	you
483.98	0.26	know
489.47	0.44	So
490.34	0.11	I
490.45	0.15	lived
490.6	0.08	in
490.68	0.15	this
490.83	0.4	apartment
491.23	0.13	for
491.36	0.4	10
491.76	0.41	years
492.36	0.23	up
492.64	0.27	into
492.91	0.1	the
493.01	0.33	early
493.34	0.58	90s
495.2	0.2	And
495.4	0.12	one
495.52	0.16	day
495.68	0.05	I
495.73	0.12	was
495.85	0.31	walking
496.16	0.1	to
496.26	0.43	work
497.01	0.33	and
497.36	0.11	I
497.47	0.21	hadn't
497.68	0.24	seen
497.92	0.35	Bob
498.32	0.38	or
498.73	0.33	Alan
499.07	0.1	for
499.17	0.05	a
499.22	0.26	couple
499.48	0.09	of
499.57	0.37	days
500.01	0.03	There
500.04	0.13	was
500.17	0.44	another
501.11	0.55	superintendent
501.68	0.12	the
501.8	0.15	only
501.95	0.17	one
502.12	0.14	that
502.27	0.17	was
502.44	0.26	worth
502.71	0.23	ever
502.94	0.31	talking
503.25	0.17	to
503.42	0.41	Smitty
504.64	0.26	And
504.98	0.14	the
505.12	0.12	only
505.24	0.09	one
505.34	0.08	who
505.42	0.11	could
505.53	0.18	fix
505.71	0.37	anything
506.44	0.37	And
508.39	0.38	nobody
508.77	0.15	seemed
508.92	0.05	to
508.97	0.1	be
509.07	0.25	around
509.43	0.13	There
509.56	0.1	were
509.66	0.2	four
509.86	0.34	buildings
510.2	0.03	that
510.28	0.07	were
510.35	0.2	all
510.55	0.12	owned
510.67	0.09	by
510.76	0.11	the
510.87	0.3	same
511.46	0.2	little
511.66	0.26	group
511.92	0.26	there
512.56	0.35	And
513.51	0.07	was
513.58	0.24	walking
513.82	0.07	to
513.89	0.19	work
514.08	0.11	and
514.19	0.07	I
514.27	0.24	saw
514.51	0.2	that
514.73	0.14	you
514.87	0.15	know
515.02	0.11	the
515.13	0.26	Daily
515.39	0.2	News
515.6	0.15	had
515.75	0.36	another
516.22	0.5	headline
516.72	0.11	that
516.83	0.34	said
517.54	0.73	Terror
518.28	1.11	landlord
519.72	0.19	in
519.91	0.14	New
520.05	0.54	York
520.6	0.01	I
521.81	0.18	thought
521.99	0.12	oh
522.17	0.19	that
522.36	0.25	sounds
522.61	0.33	good
523.02	0.05	I
523.07	0.31	walked
523.38	0.19	over
524.01	0.23	looked
524.24	0.18	at
524.42	0.12	it
524.71	0.18	like
525.68	0.21	that's
525.89	0.16	my
526.05	0.53	landlord
528.89	0.17	It's
529.06	0.3	Alan
529.37	0.48	Stern
530.64	0.39	Terror
531.03	0.66	landlord
531.77	0.16	That's
531.93	0.15	my
532.08	0.36	guy
533.28	0.12	And
533.4	0.07	I
533.47	0.21	picked
533.68	0.09	up
533.77	0.08	the
533.85	0.32	paper
534.17	0.08	I
534.25	0.24	sat
534.49	0.15	down
534.64	0.06	and
534.71	0.21	read
534.92	0.08	the
535.0	0.42	stories
535.46	0.9	unbelievable
538.85	0.39	Alan
539.24	0.18	had
539.42	0.42	gotten
540.09	0.2	so
540.31	0.36	Alan
540.82	0.19	his
541.01	0.66	sister
541.72	0.13	by
541.85	0.09	the
541.94	0.08	way
542.02	0.09	the
542.11	0.34	stories
542.45	0.29	trip
543.05	0.37	Alan
543.55	0.16	his
543.71	0.48	sister
544.23	0.28	owned
544.51	0.07	the
544.58	0.24	four
544.82	0.61	buildings
545.89	0.14	And
546.03	0.14	so
546.17	0.17	each
546.34	0.09	of
546.43	0.18	them
546.62	0.55	basically
547.17	0.18	had
547.35	0.45	two
548.25	0.11	So
548.38	0.15	the
548.53	0.71	sister's
549.45	0.48	husband
549.93	0.14	was
550.07	0.53	divorcing
550.6	0.3	her
551.27	0.17	And
551.45	0.27	under
551.72	0.09	the
551.81	0.2	New
552.02	0.21	York
552.23	0.54	rules
552.88	0.15	he
553.03	0.17	would
553.2	0.1	get
553.31	0.27	half
553.61	0.27	the
554.04	0.36	family
554.4	0.43	assets
554.84	0.15	which
554.99	0.05	would
555.05	0.15	be
555.2	0.18	one
555.38	0.12	of
555.5	0.17	these
555.67	0.18	four
555.85	0.45	buildings
556.88	0.2	Which
557.08	0.09	were
557.17	0.38	worths
557.65	0.2	even
557.85	0.11	though
557.96	0.1	there
558.06	0.11	were
558.17	0.2	six
558.38	0.3	stories
558.68	0.18	of
559.36	0.4	columns
559.76	0.14	of
559.9	0.48	dust
560.39	0.24	held
560.63	0.14	up
561.42	0.04	125
561.46	0.13	years
561.59	0.1	of
561.69	0.27	paint
562.02	0.33	As
562.35	0.17	you
562.54	0.45	know
563.72	0.2	that's
563.92	0.2	still
564.12	0.21	worth
564.33	0.05	a
564.38	0.16	lot
564.54	0.09	of
564.63	0.21	money
564.84	0.07	in
564.91	0.08	New
564.99	0.19	York
565.18	0.33	City
568.02	0.35	So
571.66	0.36	Alan
572.02	0.2	did
572.22	0.23	not
572.45	0.17	want
572.62	0.1	to
572.73	0.4	part
573.17	0.15	with
573.32	0.18	one
573.5	0.13	of
573.63	0.32	his
574.4	0.27	six
574.67	0.42	stories
575.09	0.27	of
575.43	0.34	dust
575.77	0.18	held
575.95	0.12	up
576.72	0.18	years
576.9	0.1	of
577.0	0.31	paint
577.32	0.25	that
577.58	0.54	easily
578.38	0.19	So
578.57	0.25	he
578.83	0.6	had
579.6	0.14	the
579.74	0.47	guy
580.3	0.54	killed
582.54	0.21	And
582.76	0.51	Bob
583.39	0.62	apparently
584.02	0.25	had
584.6	0.4	found
585.0	0.09	the
585.09	0.72	hitman
586.63	0.31	and
587.17	0.38	contract
587.82	0.19	and
588.01	0.11	they
588.12	0.25	had
588.4	0.39	killed
588.79	0.21	this
589.0	0.2	guy
589.21	0.21	Like
589.44	0.09	a
589.53	0.23	long
589.76	0.2	time
589.96	0.15	ago
590.11	0.12	like
590.23	0.12	when
590.35	0.06	I
590.41	0.15	was
590.56	0.16	living
590.72	0.05	in
590.88	0.07	the
590.95	0.36	building
591.31	0.08	you
591.39	0.17	know
591.7	0.15	like
593.03	0.01	1984
593.04	0.01	or
593.05	0.45	something
593.52	0.21	They
593.73	0.57	killed
594.54	0.15	they
594.72	0.09	had
594.81	0.12	this
594.93	0.14	guy
595.07	0.63	shot
595.74	0.13	You
595.87	0.1	know
595.97	0.12	one
596.09	0.08	of
596.17	0.15	those
596.32	0.39	stories
596.71	0.04	of
596.76	0.27	like
597.2	0.11	the
597.31	0.23	guy's
597.54	0.31	found
597.85	0.28	dead
598.13	0.22	under
598.35	0.06	a
598.41	0.38	bridge
598.8	0.04	It
598.84	0.11	was
598.95	0.28	down
599.94	0.22	in
600.16	0.07	the
600.23	0.38	village
600.61	0.04	He
600.65	0.08	was
600.73	0.18	found
600.91	0.08	on
600.99	0.08	the
601.07	0.17	west
601.24	0.2	side
601.44	0.39	highway
604.63	0.16	And
604.79	0.08	they
604.87	0.17	thought
605.04	0.12	he'd
605.16	0.13	just
605.29	0.15	been
605.44	0.29	mugged
605.76	0.1	you
605.86	0.06	know
606.34	0.28	while
606.62	0.09	I've
606.71	0.11	been
606.82	0.27	taken
607.09	0.02	or
607.11	0.17	something
607.28	0.1	like
607.38	0.18	that
607.98	0.29	And
609.28	0.12	so
609.4	0.1	lo
609.5	0.11	and
609.61	0.28	behold
609.89	0.02	all
609.91	0.07	of
609.98	0.06	a
610.04	0.22	sudden
610.26	0.09	you
610.35	0.12	know
610.47	0.22	Alan
610.69	0.14	was
610.83	0.3	gone
611.48	0.15	He
611.63	0.15	got
611.79	0.47	life
612.44	0.1	He
612.54	0.18	went
612.72	0.08	to
612.8	0.31	prison
613.11	0.4	forever
613.51	0.17	And
613.68	0.28	Bob
613.96	0.15	had
614.11	0.35	ratted
614.46	0.12	him
614.58	0.34	out
617.35	0.15	And
617.5	0.25	Bob
617.75	0.24	still
617.99	0.16	lived
618.15	0.1	in
618.25	0.12	our
618.37	0.49	building
618.98	0.1	I
619.08	0.17	would
619.25	0.29	see
619.54	0.21	him
622.46	0.16	It's
622.62	0.22	like
622.95	0.87	unbelievable
623.84	0.12	you
623.96	0.23	know
626.13	0.34	And
628.94	0.15	then
629.09	0.18	after
629.27	0.05	a
629.32	0.19	couple
629.51	0.04	of
629.55	0.16	years
629.71	0.27	Bob
629.98	0.11	just
630.09	0.14	sort
630.23	0.1	of
630.33	0.69	disappeared
632.35	0.14	And
632.49	0.07	the
632.56	0.32	story
632.88	0.19	just
633.07	0.13	went
633.2	0.22	away
633.42	0.14	We
633.56	0.13	all
635.1	0.14	just
635.24	0.42	stunned
635.76	0.17	And
635.93	0.28	so
636.77	0.23	and
637.0	0.46	eventually
637.46	0.2	I
638.31	0.19	got
638.5	0.31	married
638.81	0.14	and
638.95	0.22	moved
639.17	0.09	out
639.26	0.11	of
639.37	0.06	the
639.43	0.32	city
639.75	0.2	and
640.6	0.07	I
640.67	0.17	live
640.84	0.2	in
641.05	0.19	New
641.24	0.26	Haven
641.5	0.5	Connecticut
642.67	0.43	And
643.27	0.08	I
643.35	0.21	worked
643.56	0.12	for
643.68	0.07	the
643.75	0.1	New
643.85	0.17	York
644.02	0.52	Times
645.18	0.13	And
645.31	0.05	I
645.36	0.11	was
645.47	0.27	working
645.74	0.02	on
645.76	0.11	a
645.88	0.35	story
646.23	0.14	one
646.37	0.35	time
647.22	0.26	about
647.48	0.28	money
647.76	0.61	laundering
648.62	0.16	on
648.79	0.05	a
648.84	0.27	little
649.11	0.39	island
649.5	0.28	called
649.83	0.61	Naru
650.84	0.08	It's
650.92	0.08	in
651.0	0.09	the
651.09	0.49	Pacific
651.58	0.38	Ocean
654.72	0.31	And
655.33	0.26	I'd
655.59	0.31	called
655.9	0.19	this
656.12	0.44	assistant
656.57	0.58	secretary
657.15	0.11	of
657.26	0.07	the
657.33	0.6	treasury
658.03	0.18	who
658.21	0.14	was
658.35	0.12	in
658.47	0.26	charge
658.73	0.1	of
658.83	0.78	investigating
659.61	0.58	complicated
660.19	0.48	financial
660.67	0.3	things
660.97	0.16	His
661.13	0.15	name
661.28	0.14	is
661.45	0.52	John
661.97	0.9	Moscow
663.12	0.04	a
663.16	0.25	great
663.41	0.23	name
663.64	0.06	or
663.7	0.29	what
664.71	0.15	And
665.04	0.21	he
665.25	0.35	actually
665.6	0.12	is
665.72	0.56	exactly
666.28	0.11	the
666.39	0.29	name
666.68	0.1	that
666.79	0.13	you
666.94	0.34	think
667.72	0.21	He
667.93	0.14	picked
668.07	0.09	up
668.16	0.08	the
668.24	0.31	phone
668.61	0.42	John
669.03	0.73	Moscow
670.34	0.01	I
670.35	0.03	was
671.07	0.15	like
671.53	0.08	I'm
671.61	0.26	Jack
671.87	0.27	Hid
672.14	0.15	blah
672.29	0.12	blah
672.41	0.22	blah
672.63	0.14	New
672.77	0.12	York
672.89	0.35	Times
673.24	0.21	calling
673.45	0.09	me
673.54	0.07	a
673.61	0.25	money
673.86	0.3	laundering
674.47	0.23	So
674.81	0.12	you
674.93	0.17	know
675.31	0.13	in
675.44	0.19	that
675.63	0.31	first
675.94	0.35	moment
676.29	0.08	of
676.37	0.27	calling
676.64	0.3	somebody
676.94	0.08	for
677.02	0.08	an
677.11	0.4	interview
677.52	0.11	you
677.63	0.11	know
677.74	0.25	you
678.4	0.07	of
678.47	0.26	chat
678.73	0.09	him
678.82	0.16	up
678.98	0.05	a
679.03	0.17	little
679.2	0.21	bit
679.67	0.13	So
679.8	0.05	we
679.85	0.05	were
679.9	0.18	just
680.08	0.31	talking
680.99	0.08	I
681.07	0.14	said
681.21	0.08	if
681.29	0.08	you
681.37	0.19	don't
681.56	0.13	been
681.69	0.22	doing
681.91	0.14	lots
682.05	0.1	of
682.15	0.41	financial
682.56	0.37	crime
682.93	0.04	you
683.34	0.21	no
683.55	0.16	no
683.71	0.1	I
683.81	0.14	used
683.95	0.02	to
683.97	0.13	do
684.11	0.42	homicide
684.53	0.02	in
684.67	0.27	York
684.94	0.55	homicide
686.62	0.06	I
686.68	0.1	was
686.78	0.17	like
687.05	0.13	oh
687.18	0.34	well
688.07	0.05	I
688.12	0.13	said
688.25	0.16	yeah
688.41	0.18	back
688.59	0.07	in
688.66	0.13	the
688.79	0.33	glory
689.12	0.18	days
689.3	0.05	you
689.45	0.5	before
690.16	0.39	Dinkins
690.55	0.07	and
690.62	0.7	Giuliani
691.37	0.08	you
691.45	0.15	know
691.62	0.38	stopped
692.01	0.46	crime
693.14	0.4	before
693.54	0.19	that
693.73	0.49	happened
695.11	0.1	it
695.21	0.14	was
695.35	0.27	actually
695.62	0.11	like
695.73	0.15	this
695.88	0.31	crime
696.19	0.24	wave
696.43	0.21	under
696.64	0.25	the
697.31	0.26	rule
697.57	0.11	of
697.68	0.16	ed
697.84	0.5	Koch
698.4	0.15	you
698.55	0.15	know
699.63	0.01	2000
699.65	0.25	people
699.91	0.01	a
699.92	0.26	year
700.18	0.06	or
700.24	0.41	something
701.01	0.39	And
702.02	0.12	I
702.14	0.14	said
702.28	0.07	oh
702.35	0.28	yeah
703.1	0.06	the
703.17	0.26	glory
703.43	0.15	days
703.58	0.09	of
703.67	0.11	New
703.78	0.18	York
703.96	0.02	I
703.98	0.29	remember
704.27	0.28	Yeah
704.63	0.12	you
704.75	0.15	know
706.09	0.34	I
706.45	0.2	was
706.65	0.32	actually
706.97	0.17	sort
707.14	0.09	of
707.23	0.41	involved
707.64	0.1	in
707.74	0.11	one
707.85	0.11	of
707.96	0.19	those
709.47	0.13	So
709.6	0.05	I
709.65	0.19	had
709.84	0.1	a
709.97	0.13	you
710.1	0.12	know
710.22	0.52	landlord
710.75	0.18	who
710.93	0.21	was
712.07	0.15	had
712.22	0.14	his
712.36	0.5	brother
712.91	0.16	in
713.07	0.28	law
713.38	0.56	killed
714.08	0.41	and
715.8	0.17	you
715.97	0.26	know
716.31	0.33	and
716.7	0.21	he
716.94	0.15	got
717.09	0.14	put
717.23	0.41	away
717.73	0.36	because
718.92	0.35	Alan
719.28	0.51	Stern
722.63	0.08	206
722.72	0.24	West
722.98	0.5	99th
723.48	0.43	Street
725.16	0.18	I'm
725.34	0.26	like
725.95	0.55	yeah
726.5	0.12	he
726.62	0.19	goes
727.27	0.27	I'm
727.54	0.1	the
727.64	0.18	one
727.82	0.1	who
727.92	0.22	put
728.14	0.14	him
728.28	0.47	away
731.74	0.11	I
731.85	0.27	couldn't
732.12	0.33	believe
732.45	0.11	it
732.89	0.18	What
733.07	0.07	are
733.14	0.13	the
733.27	0.37	odds
733.64	0.11	you
733.75	0.23	know
734.09	0.13	I
734.73	0.23	call
734.98	0.31	all
735.29	0.15	the
735.44	0.24	DAs
735.95	0.03	in
735.98	0.09	the
736.07	0.31	world
736.38	0.07	to
736.45	0.16	get
736.61	0.17	this
736.78	0.26	guy
737.52	0.21	So
737.73	0.11	we
737.84	0.23	start
738.07	0.41	chatting
738.48	0.16	It's
738.64	0.24	like
738.94	0.76	unbelievable
740.11	0.31	And
741.21	0.12	he
741.33	0.35	says
741.69	0.13	you
741.82	0.27	know
742.94	0.24	yeah
743.18	0.15	you
743.33	0.1	know
743.43	0.16	they
743.63	0.06	you
743.69	0.09	know
743.78	0.35	Bob
744.17	0.17	had
744.34	0.26	turned
744.6	0.28	states
744.88	0.28	witness
745.16	0.11	He
745.27	0.24	called
745.51	0.13	that
745.64	0.26	number
745.9	0.26	555
746.71	0.48	tips
747.23	0.12	you
747.35	0.1	know
747.45	0.15	that
747.6	0.33	crime
747.93	0.32	number
749.05	0.08	That's
749.13	0.12	how
749.25	0.11	he
749.36	0.33	turned
749.69	0.32	Alan
750.01	0.22	in
755.41	0.41	So
757.01	0.05	I
757.07	0.21	said
757.28	0.37	man
758.05	0.17	you
758.22	0.11	know
758.33	0.41	Bob
758.74	0.19	what
758.93	0.08	a
759.01	0.38	nut
759.42	0.25	that
759.67	0.22	guy
759.89	0.35	was
760.24	0.08	I
760.32	0.17	said
760.49	0.07	you
760.56	0.11	know
760.67	0.14	he
760.9	0.1	just
761.0	0.08	the
761.08	0.2	most
761.32	0.87	incompetent
762.21	0.37	guy
762.62	0.47	ever
763.12	0.14	You
763.26	0.18	know
763.44	0.21	he
763.71	0.2	just
763.94	0.23	every
764.17	0.23	time
764.4	0.08	he
764.53	0.09	you
764.62	0.09	know
764.71	0.17	every
764.88	0.17	time
765.05	0.13	he'd
765.18	0.24	fix
765.42	0.33	anything
765.75	0.1	one
765.85	0.21	time
766.06	0.13	he
766.46	0.19	went
766.65	0.07	to
766.72	0.2	fix
766.92	0.11	one
767.03	0.06	of
767.09	0.13	my
767.22	0.45	sinks
767.67	0.19	and
768.14	0.32	and
768.62	0.2	put
768.82	0.17	so
768.99	0.2	much
769.19	0.1	of
769.29	0.16	that
769.46	0.37	drain
769.83	0.08	oh
769.91	0.22	like
770.13	0.28	fluid
770.41	0.08	in
770.49	0.21	there
770.91	0.4	literally
771.32	0.48	blew
771.8	0.14	the
771.94	0.49	whole
773.23	0.35	sink
773.63	0.3	off
773.96	0.12	the
774.08	0.49	wall
775.49	0.39	And
775.88	0.13	I
776.02	0.08	had
776.1	0.07	to
776.17	0.21	move
776.38	0.1	out
776.48	0.1	of
776.58	0.04	the
776.62	0.24	apartment
776.92	0.08	for
777.0	0.07	a
777.07	0.14	week
777.24	0.1	to
777.34	0.13	get
777.47	0.12	the
777.59	0.4	sludge
777.99	0.24	out
778.66	0.39	And
779.85	0.16	and
780.01	0.06	I
780.07	0.15	said
780.22	0.06	you
780.28	0.09	know
780.37	0.09	he
780.46	0.12	used
780.58	0.11	to
780.69	0.27	always
781.02	0.35	how
781.37	0.1	did
781.47	0.21	you
781.68	0.23	deal
781.91	0.14	with
782.05	0.11	him
782.16	0.06	You
782.68	0.11	would
782.79	0.19	always
782.98	0.09	come
783.07	0.09	up
783.16	0.08	with
783.24	0.16	these
783.4	0.67	crazy
784.07	0.6	stories
784.67	0.11	you
784.78	0.19	know
784.97	0.18	tell
785.15	0.12	us
785.27	0.17	like
785.44	0.09	you
785.53	0.19	know
785.97	0.27	well
786.24	0.15	you
786.39	0.32	know
787.08	0.16	I'm
787.24	0.09	in
787.33	0.1	the
787.43	0.77	constitution
788.2	0.1	I
788.3	0.28	can't
788.59	0.34	be
789.05	0.15	you
789.2	0.12	know
789.32	0.34	charged
789.66	0.12	with
789.78	0.37	murder
790.15	0.14	in
790.29	0.72	Brazil
792.13	0.35	Mosque
792.71	0.34	says
793.94	0.41	yeah
794.44	0.16	that
794.6	0.19	one's
794.81	0.21	kind
795.02	0.03	of
795.09	0.43	true
797.94	0.06	I'm
798.0	0.15	like
798.15	0.27	what
799.37	0.23	Because
799.6	0.39	yeah
800.18	0.27	that's
800.76	0.19	this
800.95	0.13	and
801.08	0.28	truth
801.36	0.3	there
804.13	0.07	I
804.2	0.13	said
804.33	0.09	what
804.42	0.03	are
804.45	0.07	you
804.52	0.35	talking
804.87	0.36	about
805.65	0.22	He
805.87	0.12	goes
805.99	0.06	well
806.05	0.08	you
806.13	0.09	have
806.22	0.04	to
806.26	0.5	understand
807.15	0.7	Bob
807.85	0.01	DeSalvo
810.56	0.12	was
810.68	0.07	a
810.75	0.38	member
811.14	0.16	of
811.3	0.08	the
811.39	0.8	Brazilian
812.4	0.55	secret
812.95	0.77	police
815.61	0.18	And
815.79	0.15	he
815.94	0.3	killed
816.24	0.42	people
818.37	0.11	A
818.48	0.23	lot
818.71	0.12	of
818.83	0.4	people
820.9	0.26	And
821.16	0.22	he
821.67	0.17	we
821.84	0.28	think
822.13	0.24	cuts
822.37	0.16	him
822.53	0.24	deal
822.77	0.13	with
822.9	0.07	the
822.97	0.59	government
824.27	0.16	and
824.43	0.21	moved
824.65	0.12	to
824.77	0.11	New
824.88	0.5	York
825.7	0.16	and
825.86	0.58	became
826.7	0.3	your
827.07	0.41	super
834.79	0.22	No
835.01	0.33	way
836.89	0.35	Way
837.92	0.36	And
839.35	0.14	I
839.49	0.16	went
839.65	0.09	and
839.74	0.2	looked
839.94	0.09	it
840.03	0.18	up
840.25	0.08	I
840.33	0.14	went
840.47	0.07	and
840.54	0.17	looked
840.8	0.09	the
840.89	0.51	trial
841.4	0.11	you
841.51	0.25	know
842.9	0.17	And
843.27	0.15	at
843.42	0.12	one
843.54	0.22	point
844.8	0.13	in
844.93	0.09	the
845.02	0.37	trial
845.39	0.18	he's
845.57	0.25	asked
845.82	0.33	about
847.24	0.21	he's
847.45	0.21	asked
847.66	0.29	about
849.61	0.21	what
849.82	0.11	he
849.93	0.18	did
850.11	0.1	in
850.21	0.56	Brazil
851.03	0.11	And
851.14	0.1	he
851.24	0.3	said
852.66	0.12	I
852.78	0.48	tortured
853.26	0.54	people
854.41	0.19	My
854.6	0.64	specialty
855.24	0.23	was
855.47	0.42	men
855.9	0.01	Oh
857.45	0.24	my
857.69	0.49	God
858.18	0.06	you
858.24	0.02	know
859.53	0.03	And
859.97	0.15	so
860.12	0.16	then
860.28	0.31	Mosque
860.66	0.25	finally
860.91	0.55	explains
861.46	0.11	the
861.57	0.27	whole
861.85	0.55	story
862.43	0.25	which
862.68	0.15	is
862.83	0.7	essentially
863.82	0.2	that
864.06	0.52	Alan
864.77	0.32	having
865.09	0.21	killed
865.3	0.13	his
865.43	0.29	brother
865.72	0.12	in
865.84	0.33	law
866.28	0.31	wanted
866.59	0.1	to
866.69	0.33	rub
867.02	0.36	out
867.59	0.11	a
867.7	0.33	couple
868.03	0.19	of
869.02	0.65	troublemakers
869.67	0.1	in
869.77	0.08	the
869.85	0.43	building
870.67	0.22	Right
870.89	0.04	He
870.93	0.21	wanted
871.15	0.26	Bob
871.41	0.07	to
871.49	0.12	go
871.61	0.46	higher
873.54	0.99	The
874.56	0.28	same
874.84	0.53	killers
875.6	0.13	to
875.73	0.26	kill
875.99	0.39	these
876.38	0.27	tenant
876.67	0.6	activists
877.3	0.41	because
877.71	0.1	they
877.81	0.12	were
877.93	0.35	causing
878.28	0.14	him
878.42	0.12	all
878.54	0.17	this
878.73	0.46	trouble
879.74	0.43	And
881.08	0.31	Bob
881.39	0.56	realized
881.96	0.11	he
882.07	0.15	says
882.22	0.08	you
882.31	0.26	can't
882.57	0.15	do
882.72	0.27	that
883.02	0.1	You
883.12	0.15	know
883.51	0.08	be
883.59	0.11	the
883.7	0.3	first
884.01	0.65	suspect
885.24	0.15	You
885.39	0.11	know
885.51	0.11	you
885.62	0.23	can't
885.85	0.13	do
885.98	0.22	it
886.31	0.09	And
886.4	0.09	he
886.49	0.2	says
886.69	0.13	well
886.82	0.13	I'm
886.95	0.1	going
887.05	0.06	to
887.11	0.14	do
887.25	0.18	it
887.64	0.13	If
887.77	0.08	you
887.85	0.16	don't
888.01	0.09	do
888.1	0.1	it
888.2	0.12	I'm
888.32	0.1	going
888.42	0.08	to
888.5	0.12	do
888.62	0.19	it
889.67	0.13	And
889.8	0.41	Bob
890.38	0.31	thinking
890.69	0.16	like
890.85	0.06	a
890.91	0.36	good
891.38	0.45	secret
891.83	0.24	police
892.07	0.06	torturer
895.1	0.33	realized
895.6	0.09	that
895.69	0.1	if
895.79	0.12	he
895.91	0.23	didn't
896.14	0.3	rat
896.47	0.35	Alan
896.82	0.17	out
897.0	0.1	he
897.1	0.13	was
897.23	0.09	going
897.32	0.06	to
897.38	0.14	get
897.52	0.3	caught
897.83	0.03	And
899.84	0.11	then
899.95	0.19	Bob
900.14	0.11	was
900.25	0.11	going
900.36	0.04	to
900.4	0.12	get
900.52	0.44	implicated
900.96	0.06	in
901.02	0.06	the
901.08	0.37	earlier
901.45	0.37	killing
902.12	0.16	So
902.28	0.25	Bob
902.54	0.19	called
902.73	0.35	555
903.31	0.22	Tips
903.53	0.11	and
903.64	0.19	turned
903.83	0.02	it
904.01	0.13	in
906.83	0.2	And
907.03	0.42	so
909.41	0.27	John
909.68	0.28	Mosque
909.96	0.04	I
910.0	0.11	was
910.11	0.17	telling
910.28	0.09	me
910.37	0.14	this
910.51	0.14	I'm
910.65	0.26	going
910.93	0.45	John
911.76	0.35	I'm
912.12	0.12	the
912.24	0.32	tenant
912.61	0.45	activist
916.17	0.22	That's
916.41	0.3	me
917.43	0.23	I'm
917.66	0.19	one
917.85	0.12	of
917.97	0.18	them
918.2	0.47	anyway
920.36	0.34	So
921.02	0.26	Bob
921.28	0.01	DeSalvo
922.58	0.19	my
922.77	0.43	crazy
923.2	0.61	superintendent
924.37	0.17	may
924.55	0.62	actually
925.33	0.15	have
925.48	0.37	saved
925.85	0.16	my
926.2	0.03	life
926.23	0.02	I'm
965.76	0.27	Well
966.03	0.14	when
966.17	0.13	I
966.3	0.18	was
966.48	0.38	about
967.06	0.58	13
967.64	0.22	years
967.86	0.49	old
968.78	0.17	I
968.95	0.25	also
969.2	0.15	went
969.35	0.05	to
969.4	0.07	the
969.47	0.52	doctor
971.0	0.36	And
971.51	0.08	the
971.59	0.27	doctor
971.86	0.23	told
972.09	0.21	me
972.34	0.18	said
972.52	0.07	you
972.6	0.26	know
973.45	0.19	your
973.64	0.4	eyesight's
974.08	0.24	getting
974.32	0.54	bad
975.55	0.44	I'm
975.99	0.27	afraid
976.26	0.08	you're
976.34	0.08	going
976.42	0.03	to
976.45	0.37	need
976.85	0.25	either
977.1	0.45	glasses
977.55	0.09	or
977.64	0.86	contacts
978.57	0.13	for
978.7	0.08	the
978.78	0.16	rest
978.94	0.05	of
978.99	0.09	your
979.08	0.46	life
979.93	0.13	You
980.06	0.11	know
980.17	0.18	that's
980.35	0.23	not
980.87	0.32	terribly
981.19	0.55	unusual
982.55	0.13	But
982.68	0.03	he
982.71	0.14	went
982.85	0.17	on
983.02	0.09	to
983.11	0.53	say
984.72	0.11	you
984.83	0.1	know
984.93	0.05	I
984.98	0.18	hate
985.16	0.04	to
985.21	0.11	be
985.32	0.1	the
985.42	0.16	one
985.58	0.09	to
985.67	0.2	break
985.87	0.09	it
985.97	0.13	to
986.1	0.36	you
986.8	0.28	But
987.08	0.26	you're
987.35	0.22	no
987.57	0.4	longer
987.99	0.61	eligible
988.61	0.13	to
988.75	0.12	be
988.87	0.05	a
988.92	0.46	NASA
989.43	0.69	astronaut
991.1	0.23	And
991.33	0.09	that
991.42	0.17	might
991.59	0.18	seem
991.77	0.11	like
991.88	0.07	an
991.96	0.41	unusual
992.37	0.26	thing
992.63	0.09	for
992.72	0.11	your
992.83	0.28	doctor
993.11	0.11	to
993.22	0.22	say
993.44	0.11	But
993.55	0.08	in
993.63	0.2	my
993.83	0.27	case
994.1	0.08	it
994.18	0.19	wasn't
994.37	0.09	that
994.46	0.47	unusual
994.93	0.47	because
995.69	0.26	my
995.95	0.41	doctor
996.36	0.32	was
996.69	0.11	the
996.8	0.39	NASA
997.2	0.57	doctor
998.43	0.26	Which
998.69	0.16	is
998.86	0.46	because
999.32	0.14	my
999.46	0.38	father
999.84	0.21	was
1000.47	0.67	astronaut
1001.75	0.22	In
1001.97	0.39	fact
1002.39	0.41	my
1002.85	0.38	neighbor's
1003.23	0.28	raw
1003.51	0.41	astronauts
1003.92	0.1	My
1004.02	0.2	right
1004.22	0.26	hand
1004.48	0.34	neighbor
1004.82	0.23	was
1005.05	0.39	again
1005.45	0.01	a
1005.49	0.3	man
1005.79	0.26	named
1006.19	0.27	Joe
1006.46	0.34	Engel
1006.81	0.1	who
1006.91	0.12	was
1007.18	0.31	another
1007.5	0.15	shuttle
1007.82	0.43	astronaut
1008.78	0.31	Left
1009.1	0.17	hand
1009.27	0.69	neighbor
1009.97	0.19	Hoot
1010.19	0.53	Gibson
1010.8	0.22	another
1011.02	0.51	astronaut
1012.41	0.14	You
1012.55	0.09	know
1012.64	0.62	nearby
1013.29	0.29	people
1013.58	0.25	like
1014.01	0.28	Buzz
1014.29	0.27	Aldrin
