onset	duration	stimulus
683.11	0.59	here
684.13	0.15	And
684.28	0.16	he
684.44	0.3	told
684.75	0.62	me
685.56	0.17	that
685.73	0.22	that
685.95	0.39	news
686.36	0.62	lady
687.52	0.31	lives
687.83	0.2	over
688.03	0.44	here
691.13	0.13	Do
691.26	0.2	you
691.47	0.27	know
691.74	0.37	her
695.72	0.31	And
696.03	0.17	I
696.21	0.58	said
697.92	0.71	pausing
699.82	0.48	feeling
700.3	0.73	pride
701.09	0.2	and
701.29	0.89	trepidation
704.55	0.08	And
704.8	0.13	I
704.94	0.29	said
705.23	0.32	well
706.86	0.3	I
707.16	0.54	am
707.86	0.45	that
708.85	0.53	woman
710.2	0.22	You
710.42	0.18	are
711.57	0.22	I'm
712.03	0.26	Carol
712.29	0.54	Daniel
714.35	0.22	And
714.57	0.19	there
714.76	0.1	it
714.86	0.14	is
715.0	0.57	again
717.19	0.22	He's
717.41	0.26	looking
717.67	0.16	at
717.83	0.36	me
719.42	0.26	He's
719.68	0.74	sizing
720.43	0.24	me
720.73	0.33	up
721.83	0.25	He
722.08	0.89	sized
723.0	0.26	me
723.33	0.51	up
724.33	0.27	in
724.6	0.26	my
724.86	0.73	driveway
727.75	0.18	And
727.93	0.1	I
728.04	0.39	thought
730.34	0.17	did
730.51	0.09	he
730.6	0.24	think
730.84	0.07	I
730.91	0.18	was
731.09	0.45	white
733.45	0.17	Is
733.62	0.11	he
733.73	0.43	surprised
734.2	0.14	now
734.34	0.1	to
734.44	0.29	find
734.73	0.12	that
734.85	0.12	I'm
734.97	0.54	black
738.19	0.19	And
738.38	0.08	I
738.46	0.39	thought
740.21	0.15	the
740.36	0.58	debate
741.69	0.55	apparently
742.24	0.12	the
742.36	0.61	debate
743.89	0.15	is
744.04	0.27	still
744.31	0.49	there
745.49	0.21	in
745.7	0.27	some
745.97	0.43	form
746.42	0.11	or
746.53	0.61	fashion
748.09	0.16	I
748.25	0.22	am
748.47	0.21	not
748.68	0.13	at
748.81	0.2	all
749.01	0.34	sure
749.38	0.46	I
750.1	0.21	can
750.35	0.26	ever
750.61	0.32	really
750.93	0.33	do
751.27	0.69	anything
751.98	0.41	about
752.39	0.37	it
754.27	0.17	There's
754.44	0.08	a
754.52	0.24	lot
754.76	0.48	more
755.32	0.23	at
755.55	0.72	stake
756.79	0.17	There's
757.04	0.28	lot
757.32	0.39	more
757.71	0.19	to
757.9	0.69	juggle
758.9	0.24	in
759.14	0.18	my
759.32	0.59	life
761.32	0.15	There's
761.47	0.08	a
761.55	0.24	lot
761.79	0.28	more
762.07	0.6	weight
762.79	0.19	in
762.98	0.18	my
763.16	0.69	life
764.57	0.15	I
764.72	0.2	just
764.94	0.22	try
765.16	0.1	to
765.26	0.26	not
765.52	0.19	let
765.71	0.16	it
766.15	0.33	weigh
766.48	0.17	me
766.65	0.63	down
770.11	0.19	But
770.3	0.23	this
770.53	0.1	I
770.63	0.41	know
772.53	0.15	I
772.68	0.96	deserve
773.81	0.22	to
774.03	0.23	be
774.26	0.48	here
776.05	0.15	I
776.2	0.93	deserve
777.87	0.28	this
778.15	0.68	job
782.03	0.17	And
782.2	0.07	I
782.27	0.24	don't
782.52	0.34	have
782.86	0.23	this
783.09	0.45	job
784.49	0.38	because
784.87	0.15	I
785.04	0.39	sound
785.44	0.58	white
787.26	0.16	I
787.42	0.29	have
787.71	0.22	this
787.93	0.59	job
789.06	0.31	because
789.46	0.06	I
789.52	0.21	am
789.73	0.55	Good
790.57	0.21	at
790.78	0.23	what
791.01	0.12	I
791.13	0.34	do
792.53	0.07	Thank
792.6	0.02	you
