onset	duration	stimulus
520.71	0.21	them
520.94	0.29	We
521.23	0.46	become
521.71	0.53	authors
522.24	0.14	We
522.38	0.61	become
523.66	0.18	their
523.84	0.71	books
526.54	0.21	I'm
526.76	0.43	sorry
527.69	0.31	I
528.01	0.47	lost
528.7	0.44	something
529.14	0.27	there
530.45	0.05	I
530.5	0.17	was
530.68	0.37	walking
531.05	0.14	that
531.19	0.2	dead
531.39	0.36	ended
531.75	0.11	and
531.86	0.17	now
532.03	0.14	I'm
532.17	0.35	alone
532.52	0.13	and
532.65	0.26	lost
532.91	0.09	in
533.0	0.11	the
533.11	0.44	forest
533.55	0.13	and
533.68	0.21	I'm
533.89	0.32	here
534.9	0.16	and
535.06	0.06	I
535.12	0.16	do
535.28	0.17	not
535.45	0.12	know
535.57	0.19	where
535.76	0.27	here
536.03	0.44	is
536.62	0.53	anymore
538.92	0.15	You
539.07	0.19	must
539.26	0.16	learn
539.42	0.05	a
539.47	0.48	Shakespeare
539.95	0.4	play
541.07	0.08	I
541.15	0.14	will
541.31	0.22	think
541.53	0.09	of
541.62	0.24	you
541.92	0.15	as
542.1	0.38	Titus
542.5	0.8	Andronicus
543.96	0.18	or
544.14	0.35	you
544.87	0.14	My
545.01	0.25	friend
545.27	0.19	you
545.46	0.16	could
545.62	0.19	learn
545.81	0.13	an
545.96	0.34	Agatha
546.3	0.43	Christine
546.73	0.23	novel
546.97	0.13	You
547.1	0.11	will
547.21	0.16	be
547.58	0.4	murder
548.0	0.15	on
548.15	0.14	the
548.3	0.37	Orient
548.67	0.68	Express
549.41	0.41	Someone
549.82	0.33	else
550.17	0.24	could
550.41	0.34	learn
550.96	0.14	the
551.1	0.4	poems
551.5	0.13	of
551.63	0.23	John
551.86	0.34	Wilmot
552.26	0.19	Earl
552.45	0.09	of
552.54	0.49	Rochester
553.07	0.36	and
553.43	0.39	you
554.13	0.36	whoever
554.49	0.14	you
554.63	0.13	are
554.76	0.33	listening
555.09	0.1	to
555.19	0.18	this
555.38	0.23	you
555.61	0.21	can
555.82	0.26	learn
556.12	0.09	a
556.21	0.55	Dickens
556.76	0.26	book
557.11	0.25	And
557.37	0.23	when
557.6	0.08	I
557.69	0.17	want
557.87	0.08	to
557.95	0.11	know
558.06	0.17	what
558.24	0.3	happened
558.54	0.1	to
558.64	0.31	Barnaby
559.51	0.01	Rudge
560.14	0.15	I
560.29	0.16	will
560.46	0.24	come
560.7	0.12	to
560.82	0.27	you
562.24	0.22	You
562.46	0.13	can
562.59	0.22	tell
562.81	0.27	me
564.56	0.15	And
564.71	0.08	the
564.79	0.32	people
565.11	0.1	who
565.21	0.16	would
565.37	0.25	burn
565.63	0.1	the
565.73	0.36	words
566.1	0.12	the
566.22	0.31	people
566.53	0.1	who
566.63	0.14	would
566.77	0.22	take
567.0	0.09	the
567.09	0.3	books
567.39	0.15	from
567.54	0.08	the
567.62	0.47	shelves
568.35	0.12	the
568.47	0.56	firemen
569.06	0.13	and
569.19	0.16	the
569.35	0.42	ignorant
569.77	0.07	the
569.84	0.26	ones
570.1	0.36	afraid
570.46	0.14	of
570.6	0.37	tales
570.97	0.16	and
571.13	0.29	words
571.42	0.15	and
571.57	0.33	dreams
571.9	0.13	and
572.04	0.44	Halloween
572.48	0.12	and
572.6	0.3	people
572.9	0.09	who
572.99	0.1	have
573.11	0.42	tattooed
573.53	0.45	themselves
573.98	0.14	with
574.12	0.48	stories
574.8	0.19	And
574.99	0.31	boys
575.31	0.13	you
575.44	0.15	can
575.59	0.14	grow
575.76	0.41	mushrooms
576.17	0.12	in
576.29	0.22	your
576.51	0.3	cellar
576.83	0.13	and
576.96	0.15	as
577.11	0.21	long
577.32	0.11	as
577.43	0.18	your
577.61	0.43	words
578.19	0.24	which
578.43	0.09	are
578.54	0.38	people
578.92	0.2	which
579.12	0.07	are
579.19	0.34	days
579.53	0.18	which
579.71	0.07	are
579.78	0.19	my
579.97	0.36	life
580.33	0.01	are
580.92	0.3	words
581.22	0.18	of
581.4	0.13	I
581.57	0.14	then
581.72	0.17	you
581.89	0.3	lived
582.21	0.15	and
582.37	0.12	you
582.52	0.42	mattered
583.16	0.15	and
583.32	0.16	you
583.48	0.39	changed
583.88	0.12	the
584.0	0.26	world
584.26	0.1	and
584.36	0.14	I
584.54	0.33	cannot
584.89	0.39	remember
585.28	0.21	your
585.49	0.44	name
587.87	0.12	I
587.99	0.23	learned
588.22	0.14	your
588.36	0.65	books
589.67	0.27	burned
589.94	0.09	them
590.03	0.22	into
590.25	0.15	my
590.4	0.48	mind
591.3	0.12	in
591.42	0.22	case
591.64	0.11	the
591.75	0.44	firemen
592.19	0.22	came
592.41	0.12	to
592.53	0.42	town
593.95	0.17	But
594.12	0.1	who
594.23	0.19	you
594.42	0.19	are
594.61	0.15	is
594.76	0.51	gone
596.01	0.1	I
596.11	0.22	wait
596.34	0.09	for
596.43	0.13	it
596.56	0.09	to
596.65	0.38	return
597.06	0.12	to
597.18	0.23	me
597.91	0.24	just
598.15	0.11	as
598.26	0.08	I
598.35	0.35	waited
598.7	0.1	for
598.8	0.15	my
598.95	0.55	dictionary
599.5	0.05	or
599.59	0.12	for
599.71	0.18	my
599.89	0.41	radio
600.3	0.17	or
600.47	0.1	for
600.57	0.19	my
600.76	0.85	boots
601.92	0.12	and
602.04	0.15	with
602.19	0.25	just
602.44	0.11	as
602.56	0.25	me
602.81	0.11	got
602.94	0.11	a
603.05	0.64	result
604.86	0.19	All
605.05	0.05	I
605.1	0.16	have
605.26	0.33	left
605.59	0.11	is
605.7	0.11	the
605.81	0.36	space
606.17	0.13	in
606.3	0.15	my
606.45	0.37	mind
606.83	0.13	where
606.96	0.14	you
607.11	0.31	used
607.42	0.08	to
607.5	0.25	be
608.75	0.14	And
608.89	0.11	I'm
609.0	0.16	not
609.16	0.15	so
609.31	0.41	certain
609.72	0.32	about
610.55	0.26	even
610.81	0.5	that
612.97	0.08	I
613.05	0.16	was
613.21	0.33	talking
613.54	0.11	to
613.65	0.08	a
613.73	0.58	friend
614.82	0.15	and
614.97	0.08	I
615.07	0.26	said
615.4	0.18	at
615.61	0.48	these
616.11	0.58	stories
616.7	0.73	familiar
617.94	0.12	to
618.06	0.28	you
619.46	0.11	I
619.57	0.24	told
619.81	0.14	him
619.96	0.22	all
620.19	0.11	the
620.3	0.5	words
620.8	0.11	I
620.91	0.36	knew
621.49	0.11	the
621.6	0.24	ones
621.84	0.24	about
622.08	0.09	the
622.17	0.54	monsters
622.71	0.28	coming
622.99	0.28	home
623.27	0.1	to
623.37	0.1	the
623.47	0.36	house
623.85	0.14	with
623.99	0.07	the
624.06	0.34	human
624.4	0.34	child
624.74	0.09	in
624.83	0.17	it
625.26	0.11	the
625.37	0.27	ones
625.64	0.24	about
625.88	0.08	the
625.96	0.49	lightning
626.45	0.5	salesman
626.95	0.04	and
627.0	0.12	the
627.12	0.36	wicked
627.48	0.47	carnival
627.95	0.12	that
628.07	0.38	followed
628.45	0.2	him
628.88	0.15	and
629.03	0.07	the
629.1	0.66	Martians
629.76	0.15	and
629.91	0.16	their
630.07	0.42	fallen
630.49	0.31	glass
630.81	0.45	cities
631.28	0.09	and
631.37	0.15	their
631.68	0.36	perfect
632.05	0.76	canals
633.8	0.1	I
633.9	0.24	told
634.14	0.1	him
634.24	0.13	all
634.37	0.09	the
634.46	0.64	words
635.55	0.1	and
635.65	0.09	he
635.74	0.17	said
635.91	0.07	he
635.99	0.24	hadn't
636.26	0.24	heard
636.5	0.12	of
636.62	0.22	them
636.93	0.03	but
637.84	0.1	they
637.94	0.24	didn't
638.18	0.8	exist
640.89	0.13	And
641.02	0.05	I
641.07	0.42	worry
642.98	0.11	I
643.09	0.32	worry
643.41	0.1	I
643.51	0.22	was
643.73	0.35	keeping
644.08	0.13	them
644.21	0.6	alive
645.18	0.18	like
645.36	0.12	the
645.49	0.33	people
645.82	0.1	in
645.92	0.1	the
646.02	0.3	snow
646.32	0.1	at
646.42	0.11	the
646.53	0.16	end
646.69	0.1	of
646.79	0.09	the
646.88	0.4	story
647.28	0.38	walking
647.67	0.45	backwards
648.12	0.16	and
648.28	0.42	forwards
648.7	0.55	remembering
649.25	0.44	repeating
649.69	0.09	the
649.78	0.28	words
650.16	0.14	the
650.3	0.44	stories
650.74	0.33	making
651.07	0.18	them
651.25	0.56	real
655.15	0.09	I
655.25	0.21	think
655.46	0.14	it's
655.61	0.4	God's
656.01	0.5	fault
658.12	0.08	I
658.2	0.43	mean
658.99	0.21	he
659.23	0.27	can't
659.51	0.12	be
659.63	0.52	expected
660.15	0.11	to
660.26	0.35	remember
660.61	0.49	everything
661.9	0.29	God
662.29	0.56	can't
664.21	0.27	Busy
664.48	0.43	chap
667.15	0.23	So
667.41	0.35	perhaps
667.76	0.14	he
667.9	0.49	delegates
668.41	0.41	things
668.83	0.52	sometimes
669.35	0.19	just
669.54	0.27	goes
669.81	0.37	you
670.45	0.08	I
670.53	0.16	want
670.7	0.15	you
670.85	0.14	to
670.99	0.31	remember
671.3	0.08	the
671.38	0.33	dates
671.71	0.11	of
671.82	0.05	the
671.87	0.38	Hundred
672.25	0.25	Years
672.5	0.42	War
673.63	0.17	and
673.8	0.39	you
674.41	0.16	you
674.57	0.36	remember
674.97	0.13	a
675.1	0.64	copy
677.48	0.13	You
677.61	0.32	remember
677.93	0.23	Jack
678.17	0.31	Benny
678.48	0.14	who
678.62	0.17	was
678.81	0.45	Benjamin
679.26	0.51	Kabelski
679.78	0.16	from
679.94	0.46	Warkegan
680.4	0.5	Illinois
682.03	0.21	and
682.24	0.37	then
683.15	0.18	when
683.34	0.16	you
683.5	0.38	forget
683.88	0.11	the
683.99	0.25	thing
684.24	0.16	that
684.4	0.25	God
684.65	0.18	has
684.83	0.41	charged
685.26	0.1	you
685.36	0.19	with
685.55	0.49	remembering
686.05	0.52	bam
687.19	0.18	no
687.37	0.36	more
687.89	0.12	a
688.01	0.52	copy
689.29	0.24	just
689.53	0.1	in
689.63	0.08	a
689.72	0.42	copy
690.14	0.32	shaped
690.46	0.28	hole
690.74	0.1	in
690.84	0.09	the
690.93	0.52	world
691.98	0.21	which
692.19	0.13	is
692.32	0.49	halfway
692.89	0.33	between
693.22	0.1	an
693.32	0.64	antelope
694.04	0.11	and
694.15	0.06	a
694.21	0.65	giraffe
696.43	0.18	No
696.61	0.18	more
696.79	0.25	Jack
697.04	0.38	Benny
697.84	0.14	no
697.98	0.2	more
698.18	0.59	Warkegan
698.77	0.19	just
698.96	0.05	a
699.01	0.31	hole
699.32	0.1	in
699.42	0.13	your
699.55	0.3	mind
699.86	0.14	or
700.0	0.08	a
700.08	0.52	person
701.3	0.13	or
701.43	0.07	a
701.5	0.49	concept
701.99	0.2	used
702.19	0.07	to
702.4	0.09	be
704.29	0.1	I
704.39	0.22	don't
704.61	0.26	know
706.61	0.09	I
706.7	0.16	don't
706.86	0.08	know
706.94	0.19	where
707.13	0.1	to
707.23	0.51	look
708.62	0.15	Have
708.77	0.07	I
708.84	0.25	lost
709.09	0.13	an
709.22	0.47	author
710.07	0.23	Just
710.3	0.11	as
710.41	0.34	once
710.75	0.08	I
710.83	0.22	lost
711.15	0.65	dictionary
712.51	0.14	Or
712.65	0.41	worst
713.06	0.16	did
713.23	0.34	God
713.58	0.22	give
713.82	0.16	me
713.98	0.19	this
714.18	0.34	one
714.53	0.35	small
714.91	0.46	task
715.37	0.14	and
715.51	0.19	now
715.7	0.08	I
715.78	0.16	have
715.94	0.35	failed
716.29	0.13	him
716.42	0.1	And
716.52	0.29	because
716.84	0.2	I
717.04	0.16	have
717.2	0.46	forgotten
717.66	0.25	him
718.19	0.21	he
718.4	0.14	has
718.54	0.29	gone
718.86	0.17	from
719.03	0.09	the
719.12	0.5	shelves
719.62	0.28	gone
719.9	0.17	from
720.07	0.1	the
720.17	0.53	reference
720.7	0.34	works
721.04	0.14	and
721.18	0.16	now
721.34	0.15	he
721.52	0.45	only
721.97	0.84	exists
723.4	0.17	in
723.57	0.12	our
723.69	0.67	dreams
726.04	0.21	My
726.25	0.53	dreams
727.89	0.12	I
728.01	0.16	do
728.17	0.17	not
728.34	0.13	know
728.47	0.23	your
728.7	0.52	dreams
729.78	0.36	Perhaps
730.16	0.16	you
730.32	0.1	do
730.42	0.15	not
730.58	0.3	dream
730.88	0.14	of
731.02	0.07	a
731.12	0.43	belt
731.61	0.13	that
731.74	0.12	is
731.86	0.25	only
732.11	0.72	wallpaper
733.41	0.17	but
733.58	0.09	that
733.67	0.32	eats
733.99	0.21	two
734.2	0.5	children
735.58	0.33	Perhaps
735.91	0.12	you
736.03	0.11	do
736.14	0.16	not
736.3	0.19	know
736.49	0.14	that
736.63	0.43	Mars
737.06	0.16	is
737.23	0.47	heaven
737.79	0.2	where
737.99	0.06	I
738.05	0.47	beloved
738.57	0.28	dead
738.85	0.18	go
739.05	0.11	to
739.16	0.23	wait
739.39	0.19	for
739.58	0.71	us
740.49	0.18	then
740.67	0.51	consumers
741.3	0.09	in
741.39	0.1	the
741.49	0.45	night
742.36	0.16	You
742.52	0.1	do
742.62	0.15	not
742.78	0.26	dream
743.04	0.13	of
743.17	0.05	a
743.22	0.24	man
743.47	0.47	arrested
743.94	0.11	for
744.05	0.09	the
744.14	0.42	crime
744.56	0.09	of
744.67	0.25	being
744.92	0.05	a
744.97	0.78	pedestrian
747.68	0.15	I
747.83	0.29	dream
748.12	0.22	these
748.34	0.53	things
750.59	0.15	If
750.74	0.07	he
750.81	0.69	existed
751.81	0.16	then
751.97	0.11	I
752.1	0.31	lost
752.41	0.2	him
753.38	0.25	Lost
753.63	0.17	his
753.8	0.47	name
754.96	0.25	lost
755.21	0.15	his
755.36	0.25	book
755.66	0.6	titles
756.26	0.4	one
756.67	0.18	by
756.85	0.38	one
757.24	0.16	by
757.4	0.42	one
759.2	0.33	Lost
759.57	0.13	the
759.7	0.76	stories
761.97	0.13	And
762.1	0.07	I
762.17	0.21	fear
762.38	0.13	that
762.51	0.04	I
762.55	0.1	am
762.65	0.27	going
762.92	0.32	mad
763.24	0.12	for
763.36	0.1	I
763.49	0.33	cannot
763.82	0.22	just
764.04	0.14	be
764.18	0.35	growing
764.53	0.41	old
766.6	0.17	If
766.77	0.11	I
766.89	0.06	have
766.95	0.38	failed
767.33	0.08	in
767.41	0.19	this
767.6	0.23	one
767.86	0.69	task
769.13	0.13	or
769.26	0.52	God
770.8	0.13	then
770.93	0.23	only
771.16	0.16	let
771.32	0.11	me
771.43	0.17	do
771.6	0.21	this
771.81	0.36	thing
772.21	0.17	you
772.38	0.15	may
772.53	0.16	give
772.7	0.1	the
772.8	0.57	stories
773.4	0.33	back
773.74	0.13	to
773.87	0.11	the
774.05	0.44	world
776.08	0.56	Because
777.41	0.74	perhaps
779.06	0.19	if
779.25	0.2	this
779.45	0.71	works
781.51	0.13	they
781.64	0.16	will
781.8	0.38	remember
782.18	0.25	him
783.36	0.25	All
783.61	0.14	of
783.75	0.29	them
784.31	0.21	will
784.52	0.39	remember
784.91	0.27	him
785.64	0.21	His
785.85	0.3	name
786.16	0.06	will
786.23	0.36	once
786.59	0.23	more
786.84	0.31	become
787.15	0.61	synonymous
787.78	0.17	with
787.97	0.46	small
788.43	0.46	American
788.89	0.41	towns
789.3	0.11	at
789.41	0.54	Halloween
789.96	0.17	when
790.13	0.08	they
790.21	0.5	leave
790.75	0.42	skitter
791.5	0.33	across
791.83	0.11	the
791.94	0.55	sidewalk
792.54	0.19	like
792.73	0.4	frightened
793.13	0.62	birds
794.4	0.07	or
794.47	0.18	with
794.65	0.57	Mars
796.0	0.09	or
796.09	0.19	with
796.28	0.44	love
797.52	0.15	And
797.67	0.17	my
797.84	0.26	name
798.1	0.1	will
798.2	0.12	be
798.32	0.58	forgotten
800.81	0.16	I'm
800.97	0.24	willing
801.21	0.14	to
801.48	0.19	pay
801.67	0.22	that
801.89	0.59	price
802.9	0.16	if
803.06	0.11	the
803.17	0.33	empty
803.5	0.43	space
803.93	0.1	in
804.03	0.09	the
804.12	0.58	bookshelf
804.7	0.15	of
804.85	0.15	my
805.0	0.34	mind
805.36	0.14	can
805.5	0.13	be
805.63	0.29	filled
805.92	0.36	again
807.33	0.34	before
807.67	0.08	I
807.75	0.36	go
810.42	0.2	Dear
810.64	0.37	God
812.39	0.2	hear
812.59	0.17	my
812.76	0.42	prayer
815.04	0.39	A
816.73	0.34	B
818.28	0.43	C
819.81	0.35	D
821.54	0.34	E
822.97	0.46	F
824.45	0.37	G
832.01	0.05	Applause
