onset	duration	stimulus
543.09	0.22	down
543.31	0.74	Broadway
544.3	0.33	Margaret
544.63	0.3	feels
544.93	0.79	beautiful
546.19	0.14	I
546.33	0.25	quit
546.58	0.13	my
546.71	0.22	Wall
546.93	0.27	Street
547.2	0.29	job
547.49	0.21	three
547.7	0.27	months
547.97	0.45	ago
548.52	0.16	I'm
548.68	0.31	taking
548.99	0.5	violin
549.49	0.66	lessons
550.27	0.22	For
550.49	0.48	fun
551.22	0.22	she
551.44	0.52	adds
552.36	0.61	Alexander
552.97	0.31	doesn't
553.28	0.74	respond
554.36	0.16	And
554.52	0.35	Stephen
554.87	0.21	took
555.08	0.26	early
555.34	0.81	retirement
556.38	0.14	He
556.52	0.14	did
556.66	0.32	very
556.98	0.3	well
557.28	0.16	with
557.44	0.95	investments
558.88	0.16	She
559.04	0.14	can
559.18	0.18	hear
559.36	0.09	the
559.45	0.42	pride
559.87	0.1	in
559.97	0.11	her
560.08	0.48	voice
560.56	0.15	and
560.71	0.11	she
560.86	0.68	stops
561.8	0.34	praising
562.14	0.11	your
562.25	0.42	private
562.67	0.25	life
562.92	0.11	to
563.03	0.09	a
563.12	0.43	lover
563.56	0.24	even
563.8	0.06	a
563.86	0.4	former
564.26	0.47	lover
564.77	0.39	feels
565.16	0.54	wrong
565.91	0.3	But
566.24	0.27	she's
566.51	0.32	doing
566.83	0.23	it
567.78	0.26	Stephen's
568.04	0.01	a
568.22	0.6	therapist
568.83	0.47	now
569.89	0.73	Alexander
570.62	0.67	laughs
571.77	0.1	Alex
572.04	0.51	banker
572.55	0.12	who
572.67	0.38	listens
573.05	0.1	to
573.15	0.35	people's
573.5	0.36	pain
573.86	0.19	for
574.05	0.08	a
574.13	0.59	hobby
575.19	0.11	I
575.3	0.24	thought
575.54	0.11	she
575.65	0.33	wanted
575.98	0.05	a
576.03	0.44	kid
576.48	0.29	isn't
576.77	0.17	that
576.95	0.21	why
577.16	0.12	you
577.28	0.7	married
578.43	0.22	She's
578.65	0.39	quiet
579.04	0.15	for
579.19	0.09	a
579.28	0.5	second
579.79	0.01	Sasha's
580.8	0.6	been
581.66	0.11	a
581.77	0.18	bit
581.95	0.14	of
582.09	0.07	a
582.16	0.78	handful
583.55	0.12	When
583.67	0.15	she
583.83	0.31	says
584.14	0.15	it
584.29	0.14	it
584.43	0.39	feels
584.82	0.56	lame
585.76	0.19	She
585.95	0.22	took
586.17	0.06	a
586.23	0.33	year
586.56	0.3	off
586.86	0.14	did
587.0	0.2	some
587.2	0.32	great
587.52	0.63	journalism
588.15	0.11	in
588.26	0.27	West
588.53	0.62	Africa
589.31	0.18	But
589.49	0.29	after
589.78	0.18	she
589.96	0.25	came
590.22	0.68	back
591.37	0.61	Alexander
591.98	0.39	stops
592.37	0.13	in
592.5	0.17	front
592.67	0.12	of
592.79	0.06	a
592.85	0.37	store
593.22	0.36	front
593.59	0.17	He's
593.79	0.27	not
594.06	0.27	paying
594.33	0.72	attention
595.41	0.38	Margaret
595.79	0.46	braces
596.25	0.82	herself
597.53	0.21	Why
597.74	0.14	did
597.88	0.12	you
598.0	0.26	call
598.26	0.37	me
598.69	0.23	She
598.92	0.57	asks
599.86	0.16	he
600.02	0.69	turns
600.87	0.67	smiles
601.54	0.19	at
601.73	0.46	her
602.41	0.25	She's
602.66	0.41	scared
603.08	0.13	to
603.21	0.23	say
603.44	0.52	more
604.26	0.17	And
604.43	0.69	somehow
605.14	0.25	she's
605.39	0.34	also
605.73	0.83	excited
607.01	0.5	Margaret's
607.51	0.43	phone
607.95	0.56	vibrates
608.51	0.11	in
608.62	0.12	her
608.74	0.62	purse
609.8	0.2	She
610.0	0.35	knows
610.5	0.72	Stephen
611.74	0.17	And
611.91	0.13	she
612.05	0.39	doesn't
612.45	0.37	look
619.72	0.11	I
619.84	0.23	don't
620.07	0.25	want
620.33	0.12	to
620.45	0.13	go
620.58	0.27	back
620.85	0.14	to
620.99	0.12	New
621.11	0.38	York
621.68	0.48	Clarice
622.16	0.04	as
622.37	0.78	quietly
623.32	0.1	The
623.42	0.4	ditches
623.82	0.2	from
624.02	0.32	last
624.34	0.27	night
624.61	0.07	are
624.68	0.33	still
625.01	0.09	in
625.1	0.12	the
625.22	0.52	sink
625.99	0.29	Gary
626.29	0.19	has
626.48	0.06	a
626.54	0.44	meeting
626.98	0.14	with
627.29	0.66	advisors
627.95	0.13	to
628.08	0.56	discuss
628.67	0.16	the
628.83	0.9	internship
629.94	0.16	Of
630.1	0.29	course
630.39	0.21	he's
630.62	0.48	late
631.21	0.17	And
631.38	0.13	now
631.51	0.1	the
631.61	0.36	dishes
631.97	0.16	won't
632.14	0.14	be
632.28	0.24	done
632.52	0.26	until
632.78	0.21	this
632.99	0.57	evening
633.8	0.43	Crusted
634.23	0.67	chili
634.99	0.52	soap
635.64	0.53	bubbles
636.31	0.71	scrub
637.2	0.25	she's
637.45	0.47	shopped
637.93	0.17	and
638.1	0.32	cooked
638.42	0.14	and
638.56	0.41	served
638.97	0.15	and
639.12	0.14	now
639.27	0.43	dishes
639.7	0.55	again
640.6	0.16	I'll
640.76	0.25	do
641.01	0.22	them
641.23	0.38	later
642.24	0.13	Don't
642.37	0.45	fuss
642.84	0.34	Gary
643.19	0.49	says
643.72	0.16	as
643.88	0.11	he
643.99	0.38	flips
644.37	0.23	over
644.6	0.66	Tupperware
645.27	0.94	newspapers
646.21	0.6	looking
647.25	0.24	You've
647.49	0.29	seen
647.78	0.17	my
647.95	0.64	wallet
648.98	0.19	How
649.17	0.21	long
649.38	0.11	is
649.49	0.17	this
649.67	0.62	internship
650.29	0.62	Gary
651.39	0.53	September
651.92	0.13	to
652.05	0.62	June
653.13	0.38	Without
653.51	0.31	getting
653.82	0.58	paid
654.83	0.15	I
654.98	0.31	can't
655.29	0.36	afford
655.65	0.1	to
655.75	0.33	float
656.08	0.21	this
656.29	0.17	whole
656.46	0.34	place
656.82	0.16	by
656.98	0.89	myself
658.21	0.35	Gary
658.56	0.31	heads
658.87	0.14	to
659.01	0.1	the
659.11	0.52	door
659.93	0.17	I'm
660.1	0.25	sure
660.35	0.12	you
660.47	0.14	can
660.61	0.13	be
660.74	0.06	a
660.8	0.58	journalist
661.38	0.1	in
661.48	0.11	New
661.59	0.39	York
661.98	0.57	too
662.99	0.17	But
663.16	0.15	she
663.31	0.3	just
663.61	0.33	signed
663.94	0.12	her
664.06	0.66	contract
664.72	0.29	here
665.03	0.17	and
665.2	0.14	he
665.34	0.41	knows
665.75	0.38	it
666.85	0.14	We
667.02	0.17	should
667.19	0.12	have
667.33	0.28	talked
667.61	0.2	this
667.81	0.25	move
668.07	0.36	through
668.43	0.35	before
668.78	0.14	you
668.92	0.79	applied
669.89	0.21	He
670.1	0.62	laughs
670.81	0.16	You
670.97	0.12	would
671.09	0.12	have
671.23	0.3	talked
671.53	0.16	me
671.69	0.16	out
671.85	0.15	of
672.0	0.34	it
672.82	0.19	For
673.01	0.05	a
673.06	0.51	moment
673.58	0.18	he
673.76	0.25	looks
674.01	0.18	like
674.19	0.04	a
674.23	0.64	boy
674.98	0.31	getting
675.3	0.56	caught
675.95	0.17	and
676.12	0.42	standing
676.54	0.16	up
676.7	0.21	into
676.91	0.44	fcians
677.76	0.44	almost
678.2	0.73	charming
679.08	0.16	but
680.18	0.03	he's
680.38	0.01	35
680.81	0.23	What's
681.04	0.19	good
681.23	0.11	for
681.35	0.2	me
681.99	0.16	is
682.15	0.29	also
682.44	0.22	good
682.66	0.15	for
682.81	0.59	us
683.91	0.17	That's
684.08	0.43	certainly
684.51	0.34	used
684.85	0.08	to
684.94	0.14	be
685.08	0.57	true
686.19	0.13	Is
686.32	0.18	it
686.5	0.63	now
693.19	0.61	Alexander
693.8	0.35	pays
694.15	0.12	for
694.27	0.14	their
694.42	0.26	hot
694.68	0.28	dogs
694.96	0.15	with
695.11	0.36	crumpled
695.47	0.12	up
695.59	0.31	dollar
695.9	0.41	bills
696.31	0.1	he
696.41	0.25	pulls
696.66	0.12	out
696.78	0.13	of
696.91	0.14	his
697.05	0.52	pocket
698.01	0.15	New
698.16	0.31	York
698.47	0.13	is
698.6	0.11	the
698.71	0.5	best
699.21	0.11	I'm
699.32	0.15	so
699.47	0.35	glad
699.82	0.09	to
699.92	0.14	be
700.06	0.5	back
700.92	0.12	The
701.04	0.4	last
701.44	0.17	eight
701.61	0.31	years
701.92	0.11	have
702.03	0.16	been
702.19	0.21	good
702.4	0.13	to
702.53	0.34	him
703.07	0.15	He
703.26	0.26	still
703.52	0.18	has
703.7	0.07	a
703.77	0.4	cat
704.2	0.14	in
704.34	0.14	his
704.48	0.52	step
705.55	0.18	My
705.73	0.17	new
705.9	0.37	apartment
706.31	0.24	looks
706.55	0.33	great
706.89	0.51	Maggie
707.42	0.16	he
707.58	0.53	says
708.28	0.23	you'll
708.51	0.48	see
709.07	0.15	I'll
709.22	0.2	bet
709.42	0.1	you
709.52	0.2	want
709.72	0.07	to
709.79	0.24	move
710.03	0.39	in
711.05	0.15	Is
711.2	0.18	this
711.38	0.07	a
711.45	0.25	come
711.7	0.66	online
712.63	0.17	She
712.8	0.38	catches
713.18	0.05	a
713.23	0.31	glimpse
713.54	0.13	of
713.67	0.43	herself
714.1	0.09	in
714.19	0.07	a
714.26	0.62	window
715.12	0.51	suddenly
715.63	0.38	aware
716.01	0.15	she
716.16	0.17	should
716.33	0.12	have
716.47	0.37	colored
716.84	0.16	her
717.0	0.58	hair
718.24	0.15	New
718.39	0.21	York
718.6	0.12	is
718.72	0.22	very
718.94	0.27	glad
719.21	0.11	you're
719.32	0.33	back
719.76	0.22	she
719.98	0.52	says
720.85	0.14	The
720.99	0.22	hot
721.21	0.26	dog
721.47	0.35	mustard
721.83	0.33	drips
722.16	0.12	on
722.29	0.13	her
722.42	0.74	blouse
723.45	0.57	Alexander
724.02	0.43	clears
724.45	0.25	it
724.77	0.2	looks
724.97	0.16	his
725.13	0.35	finger
725.48	0.14	and
725.62	0.85	smiles
726.89	0.22	His
727.11	0.27	eyes
727.38	0.29	land
727.67	0.18	on
727.85	0.44	hers
728.32	0.13	as
728.45	0.12	she
728.88	0.15	for
729.03	0.18	his
729.21	0.65	words
730.48	0.11	I
730.59	0.2	need
730.79	0.09	you
730.88	0.11	to
730.99	0.41	connect
731.4	0.11	me
731.51	0.2	with
731.71	0.1	your
731.81	0.33	former
732.14	0.45	colleagues
732.59	0.15	on
732.74	0.2	Wall
732.94	0.49	Street
733.47	0.17	he
733.64	0.49	says
734.57	0.14	We're
734.71	0.34	working
735.05	0.12	on
735.17	0.05	a
735.22	0.31	major
735.53	0.32	piece
735.85	0.12	on
735.97	0.61	international
736.58	0.65	corruption
737.4	0.22	its
737.7	0.35	Pulitzer
738.07	0.51	worthy
739.46	0.47	Margaret
739.93	0.14	is
740.07	0.25	so
740.32	0.31	aware
740.63	0.13	of
740.76	0.12	her
740.88	0.46	aging
741.34	0.4	neck
742.03	0.33	that's
742.37	0.18	why
742.55	0.13	he
742.68	0.51	called
743.28	0.1	a
743.38	0.28	little
743.66	0.66	networking
744.32	0.81	opportunity
745.17	0.32	That's
745.49	0.15	what
745.64	0.18	this
745.85	0.38	meeting
746.24	0.53	is
747.48	0.18	She
747.66	0.39	touches
748.05	0.14	her
748.19	0.45	neck
748.92	0.14	she
749.06	0.22	wants
749.28	0.1	to
749.38	0.39	protect
749.77	0.49	herself
750.32	0.14	she
750.46	0.26	wants
750.72	0.11	to
750.83	0.66	hide
752.06	0.58	Alexander
752.64	0.32	hands
752.96	0.34	Margaret
753.3	0.21	his
753.51	0.5	card
754.21	0.22	Have
754.43	0.31	Sasha
754.78	0.23	call
755.01	0.2	me
755.21	0.15	he
755.36	0.46	says
755.99	0.18	I'm
756.17	0.28	looking
756.45	0.13	for
756.59	0.42	interns
757.01	0.15	and
757.16	0.14	she
757.3	0.32	sounds
757.62	0.16	like
757.78	0.04	a
757.86	0.64	catch
765.17	0.03	Here
765.37	0.15	is
765.52	0.12	your
765.64	0.56	lunch
766.47	0.59	leftovers
767.06	0.12	and
767.18	0.22	blue
767.4	0.74	Tupperware
768.34	0.13	We're
768.47	0.59	postponing
769.06	0.13	our
769.19	0.42	lives
769.61	0.58	Gary
770.34	0.13	What
770.47	0.22	about
770.69	0.3	getting
770.99	0.06	a
771.05	0.64	job
772.15	0.36	Between
772.51	0.28	looking
772.79	0.15	for
772.94	0.5	keys
773.44	0.14	and
773.58	0.34	slipping
773.92	0.14	on
774.06	0.26	flip
774.33	0.46	flops
775.29	0.33	sets
775.62	0.11	the
775.73	0.48	Tupperware
776.21	0.12	on
776.33	0.1	the
776.43	0.27	mail
776.7	0.4	table
777.1	0.13	and
777.23	0.41	forgets
777.64	0.23	it
778.51	0.19	She
778.71	0.29	doesn't
779.01	0.46	remind
779.47	0.35	him
780.11	0.11	the
780.22	0.24	door
780.46	0.78	closes
781.31	0.2	she
781.51	0.56	stares
782.11	0.24	at
782.35	0.32	it
783.35	0.3	Next
783.65	0.14	to
783.79	0.1	the
783.89	0.48	Tupperware
784.37	0.19	she
784.56	0.27	sees
784.83	0.13	the
784.96	0.44	envelope
785.41	0.18	from
785.59	0.48	American
786.07	0.82	Express
787.32	0.1	Gary's
787.45	0.42	business
787.87	0.66	account
788.79	0.16	She
788.95	0.24	takes
789.19	0.18	his
789.37	0.36	lunch
789.73	0.16	and
789.89	0.41	tosses
790.3	0.11	it
790.41	0.07	in
790.48	0.1	the
790.58	0.69	trash
791.33	0.25	hold
791.59	0.68	Tupperware
792.74	0.2	then
792.94	0.26	picks
793.2	0.16	it
793.36	0.41	out
794.06	0.41	opens
794.47	0.26	it
794.98	0.44	tries
795.42	0.28	it
796.06	0.35	cold
796.41	0.56	chili
797.58	0.17	Her
797.75	0.28	eyes
798.03	0.28	find
798.31	0.16	his
798.47	0.5	wallet
799.02	0.36	right
799.45	0.29	by
799.75	0.12	the
799.87	0.68	couch
802.26	0.01	400
802.28	0.13	for
802.42	0.93	scotch
803.69	0.19	She
803.88	0.39	shoves
804.27	0.37	chili
804.64	0.12	in
804.76	0.13	her
804.89	0.35	mouth
805.24	0.29	without
805.53	0.75	stopping
806.49	0.25	Is
806.74	0.24	New
806.98	0.4	York
807.38	0.29	worth
807.68	0.12	the
807.8	0.69	fight
808.74	0.46	Every
809.2	0.2	bit
809.4	0.14	of
809.55	0.53	being
810.15	0.42	every
810.57	0.16	bit
810.73	0.14	of
810.87	0.49	rise
811.47	0.22	it's
811.69	0.15	all
811.84	0.5	comfort
812.34	0.48	now
812.89	0.23	and
813.12	0.42	then
813.82	0.21	it's
814.03	0.18	all
814.21	0.53	guilt
815.49	0.44	Across
815.95	0.32	town
816.27	0.3	Gary
816.57	0.23	sits
816.8	0.11	at
816.91	0.16	his
817.07	0.23	art
817.3	0.76	studio
818.27	0.44	drawing
818.71	0.36	photo
819.07	0.45	prints
819.52	0.34	moldy
819.86	0.41	coffee
820.27	0.56	cups
821.06	0.23	He
821.29	0.52	knows
821.81	0.19	it's
822.0	0.18	in
822.18	0.18	him
822.36	0.14	the
822.56	0.52	it
823.15	0.17	the
823.32	0.69	something
824.05	0.12	the
824.17	0.86	drive
825.51	0.14	He
825.65	0.3	sits
826.03	0.77	paralyzed
826.8	0.23	under
827.03	0.11	the
827.14	0.45	light
827.84	0.28	He's
828.12	0.43	losing
828.55	0.45	her
829.18	0.12	he
829.31	0.19	is
829.51	0.39	losing
829.9	0.23	his
830.13	0.68	wife
831.14	0.14	He
831.28	0.16	looks
831.65	0.09	his
831.74	0.52	phone
832.75	0.12	He
832.87	0.36	should
833.23	0.3	call
833.53	0.63	Clara
834.82	0.14	but
834.96	0.1	he
835.06	0.47	doesn't
841.68	0.45	Margaret
842.59	0.13	the
842.72	0.44	apartment
843.16	0.04	in
843.34	0.1	a
843.44	0.51	horrible
843.95	0.46	mood
844.7	0.17	She
844.87	0.15	can
845.02	0.2	hear
845.22	0.05	a
845.27	0.41	loud
845.68	0.41	yelling
846.1	0.15	from
846.25	0.1	the
846.35	0.55	back
847.18	0.37	Stephen
847.55	0.31	yells
847.86	0.1	at
847.96	0.05	a
848.01	0.56	man
849.26	0.34	o'clock
849.6	0.13	at
849.73	0.38	night
850.14	0.22	what
850.36	0.15	the
850.51	0.53	hell
851.53	0.14	The
851.67	0.48	super
852.15	0.17	is
852.32	0.37	fighting
852.69	0.13	with
852.82	0.57	Stephen
853.45	0.21	There's
853.66	0.06	a
853.72	0.48	horrible
854.2	0.53	leak
854.81	0.16	The
854.97	0.51	ceiling
855.48	0.49	Sasha's
855.99	0.25	room
856.24	0.16	is
856.4	0.31	caved
856.71	0.37	in
857.53	0.16	The
857.69	0.35	super
858.04	0.15	is
858.19	0.52	yelling
858.88	0.11	no
858.99	0.03	one
859.22	0.24	told
859.46	0.12	him
859.58	0.26	about
859.84	0.1	the
859.94	0.34	damn
860.28	0.43	leak
861.69	0.01	Stephen's
861.7	0.47	upset
862.17	0.14	there
862.31	0.21	might
862.52	0.11	be
862.71	0.79	asbestos
863.81	0.23	Sasha
864.21	0.31	seems
864.52	0.49	weirdly
865.01	0.74	amused
866.56	0.44	Margaret
867.0	0.31	walks
867.31	0.33	away
867.64	0.17	from
867.81	0.21	this
868.04	0.24	mess
868.28	0.13	and
868.41	0.21	into
868.62	0.12	the
868.74	0.34	living
869.08	0.34	room
869.72	0.29	Pours
870.01	0.34	herself
870.35	0.06	a
870.41	0.41	large
870.83	0.3	glass
871.13	0.16	of
871.29	0.26	red
871.55	0.58	wine
872.42	0.43	Sasha
872.85	0.3	walks
873.15	0.14	in
873.29	0.14	with
873.57	0.26	a
873.84	0.21	mop
874.51	0.38	Margaret
874.89	0.49	turns
875.4	0.33	glass
875.73	0.13	in
875.86	0.51	hand
876.64	0.22	How
876.86	0.23	could
877.09	0.14	you
877.24	0.35	not
877.6	0.41	notice
878.01	0.08	a
878.09	0.47	huge
878.61	0.4	leak
879.04	0.42	right
879.51	0.24	over
879.75	0.21	your
879.96	0.64	head
881.22	0.36	Sasha
881.58	0.27	just
881.85	0.57	shrugs
882.71	0.11	It's
882.82	0.17	not
882.99	0.2	my
883.19	0.26	fault
883.45	0.08	the
883.53	0.32	building
883.86	0.13	is
883.99	0.47	old
884.84	0.2	I'm
885.04	0.53	serious
885.58	0.3	Sasha
885.88	0.15	How
886.03	0.16	can
886.19	0.1	you
886.29	0.14	be
886.43	0.34	so
886.77	0.36	checked
887.13	0.53	out
888.21	0.42	Sasha's
888.65	0.29	voice
888.94	0.02	is
889.13	0.57	anointingly
889.7	0.55	calm
890.61	0.12	I
891.02	0.18	pick
891.2	0.06	a
891.26	0.28	fight
891.54	0.16	with
891.7	0.1	you
891.8	0.64	Margaret
892.57	0.13	You
892.7	0.12	want
892.82	0.06	to
892.88	0.15	get
893.03	0.46	drunk
893.57	0.29	Just
893.86	0.19	get
894.05	0.57	drunk
895.07	0.13	Her
895.2	0.57	stepdaughter
895.77	0.22	looks
895.99	0.11	at
896.1	0.13	her
896.23	0.16	with
896.41	0.39	cold
896.8	0.44	eyes
897.69	0.16	Where
897.85	0.09	the
897.94	0.26	hell
898.32	0.17	you
898.49	0.41	been
898.95	0.15	You've
899.1	0.16	got
899.27	0.56	mustard
899.83	0.42	stains
900.25	0.17	all
900.43	0.19	over
900.62	0.17	your
900.79	0.66	blouse
901.95	0.12	We
902.07	0.1	were
902.17	0.26	trying
902.43	0.1	to
902.53	0.33	reach
902.86	0.36	you
909.22	0.13	When
909.35	0.08	the
909.43	0.32	phone
909.75	0.48	rings
910.24	0.01	Clara's
910.79	0.41	throwing
911.2	0.38	up
912.05	0.19	She
912.24	0.38	catches
912.62	0.1	her
912.72	0.53	breath
913.79	0.2	Make
913.99	0.22	sure
914.21	0.1	to
914.31	0.26	clean
914.57	0.46	everything
915.03	0.5	well
915.87	0.5	Underneath
916.42	0.39	toilet
916.81	0.2	seat
917.02	0.48	too
917.51	0.38	always
917.89	0.26	check
918.16	0.46	that
918.94	0.35	before
919.29	0.18	she
919.47	0.3	calls
919.77	0.39	back
920.9	0.15	It's
921.05	0.11	her
921.16	0.59	mom
922.04	0.13	You
922.17	0.16	want
922.33	0.09	me
922.42	0.1	to
922.52	0.22	send
922.74	0.09	you
922.83	0.18	some
923.01	0.53	money
924.2	0.28	No
924.48	0.41	mama
924.9	0.21	We're
925.11	0.54	good
926.09	0.32	Gary
926.41	0.17	got
926.58	0.06	a
926.64	0.34	job
926.98	0.39	yet
927.52	0.15	He
927.67	0.19	should
927.94	0.47	stayed
928.42	0.46	designing
928.88	0.23	those
929.11	0.43	greeting
929.54	0.38	cards
929.92	0.14	He
930.06	0.18	was
930.24	0.24	good
930.48	0.12	at
930.6	0.35	that
931.01	0.15	I
931.16	0.25	still
931.41	0.28	find
931.69	0.13	them
931.82	0.13	at
931.95	0.64	Walmart
933.05	0.12	The
933.17	0.19	way
933.36	0.1	her
933.46	0.32	mom
933.79	0.35	says
934.14	0.34	that
934.5	0.13	it
934.63	0.19	could
934.82	0.09	be
934.91	0.4	ultimate
935.33	0.54	praise
935.9	0.17	or
936.08	0.45	ultimate
936.53	0.69	scorn
937.54	0.18	That
937.72	0.49	reminds
938.21	0.52	Clara
938.76	0.15	she
938.91	0.16	has
939.07	0.06	a
939.13	0.31	card
939.45	0.13	to
939.58	0.59	send
940.27	0.2	It's
940.48	0.36	August
941.61	0.19	18th
941.95	0.21	She
942.16	0.29	still
942.45	0.42	remembers
942.87	0.14	the
943.01	0.35	address
943.36	0.17	by
943.53	0.56	heart
944.55	0.32	Ready
944.87	0.19	for
945.06	0.41	work
946.26	0.49	Almost
946.75	0.55	mama
947.89	0.2	You'll
948.09	0.17	hold
948.26	0.15	on
948.41	0.13	to
948.54	0.23	that
948.77	0.37	job
949.15	0.03	A
949.18	0.34	staff
949.52	0.23	job
949.75	0.13	is
949.89	0.22	not
950.11	0.27	easy
950.38	0.1	to
950.48	0.47	get
951.38	0.24	I'm
951.62	0.31	really
951.93	0.33	proud
952.26	0.13	of
952.39	0.14	you
952.53	0.62	baby
953.24	0.19	You
953.43	0.22	still
953.65	0.19	want
953.84	0.07	the
953.91	0.2	name
954.11	0.04	of
954.16	0.23	that
954.39	0.53	lawyer
955.01	0.26	Mr
955.75	0.09	the
955.84	0.45	best
956.3	0.14	He
956.44	0.24	won't
956.68	0.86	overcharge
957.92	0.32	Clara
958.24	0.49	closes
958.73	0.19	her
958.92	0.46	eyes
959.83	0.17	That
960.0	0.14	was
960.14	0.22	one
960.36	0.74	conversation
961.1	0.12	in
961.22	0.78	thousands
962.0	0.15	but
962.15	0.1	her
962.25	0.27	mom
962.53	0.32	won't
962.85	0.65	forget
963.73	0.14	I'm
963.87	0.16	not
964.03	0.25	ready
964.28	0.11	to
964.39	0.26	throw
964.65	0.22	away
964.87	0.11	the
964.98	0.25	last
965.41	0.25	years
965.66	0.09	of
965.75	0.16	my
965.91	0.55	life
966.93	0.11	The
967.04	0.32	moment
967.37	0.2	she
967.57	0.54	snaps
968.12	0.22	she
968.34	0.5	regrets
968.84	0.23	it
969.61	0.36	Gary
969.97	0.15	and
970.12	0.19	I
970.31	0.09	are
970.4	0.36	sticking
970.76	0.15	it
971.03	0.35	out
976.77	0.26	Stephen
977.2	0.17	can
977.37	0.2	hear
977.57	0.17	their
977.75	0.64	agitated
978.39	0.48	voices
978.87	0.22	full
979.09	0.13	of
979.22	0.54	anger
979.82	0.13	He
979.95	0.29	tries
980.24	0.18	his
980.42	0.4	best
980.82	0.12	at
980.94	0.52	brokering
981.46	0.55	peace
982.27	0.16	Can
982.43	0.07	I
982.51	0.22	get
982.73	0.11	you
982.84	0.28	guys
983.12	0.55	water
983.71	0.15	He
983.86	0.32	calls
984.18	0.11	to
984.29	0.09	the
984.38	0.54	back
985.19	0.16	He
985.35	0.37	stands
985.72	0.12	in
985.84	0.2	his
986.04	0.78	pajamas
986.84	0.13	by
986.97	0.12	the
987.09	0.19	light
987.28	0.09	of
987.37	0.14	the
987.51	0.27	open
987.78	0.64	fridge
988.72	0.15	He
988.87	0.15	can
989.02	0.25	hear
989.27	0.47	Margaret's
989.75	0.42	voice
990.17	0.46	rising
990.63	0.52	high
991.33	0.61	Sasha
992.06	0.2	if
992.26	0.23	you're
992.49	0.12	in
992.61	0.53	trouble
993.2	0.2	you
993.41	0.4	have
993.81	0.12	to
993.93	0.33	tell
994.26	0.44	us
995.19	0.38	Sasha
995.57	0.46	storms
996.03	0.31	in
996.99	0.29	your
997.29	0.48	wife
997.77	0.2	off
997.97	0.18	my
998.15	0.5	back
999.01	0.31	I'll
999.32	0.43	handle
999.75	0.11	it
999.86	0.66	Maggie
1000.74	0.19	There's
1000.93	0.16	nothing
1001.29	0.43	handle
1001.72	0.2	your
1001.92	0.41	dad
1002.33	0.19	She's
1002.52	0.24	just
1003.06	0.41	fixating
1003.48	0.2	on
1003.68	0.32	me
1004.21	0.2	My
1004.41	0.54	boyfriend
1004.95	0.21	just
1005.16	0.37	ditched
1005.55	0.23	I'm
1005.78	0.5	upset
1006.31	0.22	I'm
1006.53	0.42	simply
1006.95	0.55	upset
1007.65	0.29	What's
1007.94	0.24	wrong
1008.18	0.13	with
1008.33	0.23	being
1008.56	0.45	upset
1009.02	0.18	You're
1009.2	0.09	the
1009.29	0.52	therapist
1009.81	0.31	No
1010.16	0.19	You
1010.35	0.23	tell
1010.6	0.34	me
1011.06	0.14	Is
1011.2	0.15	there
1011.35	0.36	something
1011.72	0.47	wrong
1012.19	0.13	if
1012.32	0.14	I'm
1012.46	0.65	upset
1013.42	0.28	She's
1013.7	0.42	yelling
1014.12	0.4	now
1014.81	0.32	Margaret
1015.13	0.4	stands
1015.53	0.15	by
1015.69	0.11	the
1015.8	0.49	door
1016.5	0.43	Upset
1016.93	0.15	is
1017.09	0.25	one
1017.34	0.22	thing
1017.57	0.18	she
1017.75	0.37	says
1018.13	0.51	Stealing
1018.64	0.47	pills
1019.13	0.13	is
1019.26	0.6	another
1020.22	0.11	I
1020.33	0.28	didn't
1020.62	0.56	steal
1021.18	0.17	your
1021.35	0.4	damn
1021.75	0.48	sleeping
1022.23	0.46	pills
1022.97	0.14	I
1023.11	0.34	am
1023.45	0.3	not
1023.76	0.22	my
1023.98	0.37	mother
1024.38	0.65	Okay
1025.15	0.23	I
1025.4	0.29	don't
1025.69	0.18	want
1026.46	0.08	Do
1026.54	0.12	you
1026.66	0.18	want
1026.84	0.11	me
1026.95	0.09	to
1027.05	0.25	sign
1027.3	0.08	a
1027.38	0.52	statement
1027.9	0.05	or
1027.95	0.4	something
1028.38	0.1	I
1028.48	0.31	am
1028.79	0.25	not
1029.04	0.15	my
1029.19	0.27	mother
1029.46	0.31	I'm
1029.77	0.39	not
1030.92	0.44	Stephen
1031.36	0.28	moves
1031.64	0.13	to
1031.77	0.24	hug
1032.01	0.61	Sasha
1033.49	0.35	Margaret
1033.84	0.32	steps
1034.16	0.33	back
1034.49	0.12	and
1034.61	0.38	exits
1034.99	0.13	the
1035.12	0.49	room
1036.43	0.14	She
1036.57	0.24	wants
1036.81	0.11	to
1036.92	0.15	go
1037.07	0.59	far
1037.67	0.59	away
1038.47	0.17	She
1038.64	0.26	takes
1038.9	0.09	her
1038.99	0.54	violin
1039.53	0.54	case
1040.17	0.21	puts
1040.38	0.12	it
1040.5	0.46	inside
1040.96	0.08	the
1041.04	0.67	closet
1041.89	0.23	and
1042.12	0.46	then
1042.73	0.21	she
1042.94	0.36	mocks
1043.3	0.11	the
1043.48	0.52	floor
1050.24	0.09	Next
1050.5	0.21	time
1050.71	0.13	you
1050.84	0.26	blink
1051.1	0.4	Clara
1051.5	0.14	you'll
1051.64	0.1	be
1051.74	0.34	throwing
1052.08	0.21	away
1052.29	0.1	the
1052.39	0.35	last
