onset	duration	stimulus
443.8	0.1	and
443.9	0.33	eventually
444.23	0.12	they
444.35	0.17	get
444.52	0.29	so
444.81	0.29	far
445.1	0.24	away
445.34	0.16	from
445.5	0.12	each
445.62	0.2	other
445.82	0.11	that
445.93	0.12	they
446.05	0.28	can
446.33	0.18	have
446.51	0.17	babies
446.74	0.21	And
446.96	0.44	nature
447.4	0.23	make
447.64	0.71	sure
448.36	0.22	that
448.58	0.25	they
448.87	0.21	can
449.09	0.12	have
449.21	0.37	babies
449.6	0.18	by
449.78	0.54	making
450.42	0.37	one
450.79	0.42	species
451.24	0.52	basically
451.83	1.11	undesirable
452.96	0.13	to
453.09	0.15	the
453.24	0.23	other
453.47	0.14	You
453.61	0.25	look
453.86	0.5	across
454.37	0.18	you're
454.55	0.06	a
454.61	0.42	baboon
455.03	0.12	you
455.15	0.16	look
455.31	0.32	across
455.63	0.09	at
455.72	0.05	a
455.77	0.39	chimpanzee
456.85	0.24	Yeah
457.09	0.2	you're
457.3	0.47	only
457.78	0.4	sexually
458.18	0.36	attracted
458.56	0.19	to
458.75	0.19	your
458.94	0.17	own
459.11	0.37	kind
460.01	0.29	That
460.32	0.17	is
460.51	0.46	essentially
460.97	0.11	what
461.08	0.02	a
461.1	0.49	species
461.59	0.02	is
464.87	0.11	Now
464.98	0.14	this
465.12	0.21	isn't
465.34	0.29	something
465.63	0.12	you're
465.75	0.24	supposed
465.99	0.02	to
466.02	0.12	be
466.14	0.16	able
467.44	0.02	to
467.46	0.27	learn
467.74	0.01	or
467.75	0.01	unlearn
467.77	0.26	This
468.03	0.14	is
468.17	0.18	just
468.35	0.08	the
468.43	0.13	way
468.56	0.11	it
468.67	0.33	is
469.03	0.34	Yeah
469.71	0.18	I
469.89	0.22	was
470.12	0.31	there
470.43	0.19	when
470.62	0.16	she
470.78	0.16	was
470.94	0.58	introduced
471.52	0.15	to
471.67	0.17	her
471.84	0.48	first
472.82	0.33	adult
473.16	0.29	male
473.45	0.81	chimpanzee
474.32	0.15	Had
474.47	0.27	Lucy
474.74	0.19	ever
474.93	0.51	seen
475.45	0.44	another
475.99	0.59	chimpanzee
476.61	0.09	before
476.7	0.06	We've
476.76	0.26	never
477.02	0.24	seen
477.26	0.3	another
477.56	0.72	chimpanzee
478.29	0.31	from
478.6	0.1	the
478.7	0.31	moment
479.01	0.13	of
479.14	0.29	birth
479.44	0.38	Wow
479.88	0.14	She
480.02	0.23	says
480.25	0.13	they
480.38	0.31	brought
480.69	0.21	this
480.9	0.27	male
481.17	0.4	chimpanzee
481.75	0.12	To
481.87	0.27	see
482.14	0.22	if
482.42	0.6	Lucy
483.17	0.3	was
483.47	0.61	attracted
484.08	0.51	to
485.29	0.84	chimpanzee
486.21	0.45	males
486.68	0.14	And
486.82	0.18	was
487.0	0.32	she
487.33	0.03	Well
490.04	0.16	the
490.2	0.25	male
490.45	0.85	chimpanzee
491.5	0.21	would
491.71	0.26	sit
491.97	0.43	there
492.44	0.3	with
492.87	0.21	his
493.08	0.43	hand
493.51	0.35	held
493.86	0.23	out
494.11	0.39	toward
494.5	0.32	her
495.38	0.43	and
496.08	0.49	she
496.6	0.23	was
496.84	0.49	very
497.34	0.53	frightened
497.96	0.13	and
499.05	0.16	she
499.21	0.29	tried
499.5	0.1	to
499.6	0.28	move
499.88	0.51	away
501.67	0.11	It
501.78	0.13	was
501.91	0.52	then
502.52	0.31	says
502.83	0.26	Sue
503.09	0.13	that
503.22	0.14	she
503.36	0.66	realized
504.74	0.2	that
504.98	0.07	in
505.05	0.31	every
505.36	0.24	way
505.6	0.16	that
505.76	0.53	mattered
506.95	0.34	Lucy
507.29	0.13	was
507.42	0.18	no
507.6	0.27	longer
507.87	0.07	a
507.94	0.31	chimpanzee
510.19	0.19	She
510.38	0.15	was
510.53	0.48	stranded
511.12	0.38	Right
511.53	0.31	in
511.84	0.68	between
513.6	0.29	this
513.89	0.29	great
514.19	0.54	divide
514.73	0.17	that
514.9	0.31	I
515.27	0.29	knew
515.56	0.21	was
515.77	0.32	there
516.09	0.38	between
516.47	0.41	humans
516.88	0.13	and
517.01	0.22	non
517.23	0.32	humans
517.55	0.16	And
518.3	0.1	I
518.4	0.16	did
518.56	0.2	not
518.76	0.07	know
518.83	0.18	how
519.01	0.08	to
519.12	0.59	negotiate
519.71	0.18	this
519.91	0.17	There
520.08	0.16	is
520.24	0.15	no
520.39	0.78	category
521.46	0.2	in
521.66	0.16	our
521.82	0.65	language
522.68	0.46	except
523.14	0.05	a
523.19	0.54	mythical
523.73	0.33	one
524.37	0.12	for
524.49	0.41	something
524.9	0.22	that's
525.14	0.22	not
525.4	0.55	human
527.99	2.94	and
532.23	0.14	not
532.39	1.7	animal
534.09	7.86	So
