onset	duration	stimulus
622.36	0.35	asks
622.71	0.48	for
623.64	0.39	the
624.05	0.38	mutual
624.44	0.25	friend's
624.87	0.45	phone
625.37	0.35	and
626.33	0.17	he
626.5	0.24	doesn't
626.75	0.3	have
627.05	0.19	it
627.49	0.48	so
628.35	0.49	Watson
628.86	0.32	offers
629.21	0.06	a
629.54	0.19	quiz
631.92	0.56	Sherlock
633.12	0.27	said
633.39	0.14	the
633.57	0.43	text
634.0	0.09	or
634.09	0.6	something
634.95	0.18	through
635.13	0.19	his
635.33	0.39	phone
635.73	0.06	and
636.89	0.29	then
638.13	0.75	before
640.21	0.39	those
640.65	0.27	two
640.92	0.36	leave
641.28	0.39	meeting
642.06	0.47	Watson
642.55	0.3	and
642.85	0.15	his
643.0	0.37	friend
643.82	0.73	Sherlock
645.29	0.46	says
645.8	0.28	meat
646.08	0.09	meat
646.37	0.19	at
646.56	0.19	this
646.78	0.43	address
647.24	0.39	to
647.69	0.29	to
647.98	0.42	why
648.61	0.56	the
649.56	0.56	papers
650.54	0.04	I
650.58	0.31	think
651.9	0.28	that's
652.19	0.23	where
652.42	0.21	his
652.63	0.27	flat
652.9	0.09	is
653.25	0.04	going
653.29	0.02	to
653.31	0.21	be
653.62	0.21	and
653.83	0.26	then
655.91	0.22	Watson
656.3	0.22	kind
656.52	0.18	of
656.96	0.16	says
657.14	0.26	something
657.4	0.26	along
657.69	0.24	lines
657.93	0.25	of
658.59	0.22	we
658.91	0.22	don't
659.13	0.2	even
659.33	0.19	know
659.52	0.13	each
659.65	0.26	other
659.91	0.15	and
660.19	0.37	Sherlock
660.56	0.3	starts
660.86	0.36	listing
661.22	0.21	things
661.47	0.07	he
661.54	0.31	says
662.37	0.02	So
662.72	0.51	Watson
663.23	0.23	was
663.46	0.22	an
664.01	0.27	army
664.28	0.56	doctor
664.85	0.19	in
665.04	0.48	Afghanistan
665.52	0.11	and
665.72	0.45	that
668.55	0.15	he's
668.7	0.17	not
668.87	0.22	close
669.1	0.14	to
669.24	0.21	his
669.48	0.63	brother
670.33	0.21	His
670.57	0.93	brother
672.07	0.91	recently
673.27	0.31	walked
673.58	0.08	out
673.66	0.15	of
673.81	0.09	a
673.92	0.29	bear
674.27	0.08	or
674.35	0.43	something
674.78	0.17	or
674.95	0.09	is
675.04	0.1	it
675.14	0.64	alcoholic
675.78	0.08	or
675.9	0.38	both
676.68	0.29	and
678.88	0.32	Watson
679.2	0.14	looks
679.34	0.6	very
680.66	0.35	or
681.06	0.36	shocked
681.42	0.06	I
681.48	0.24	guess
681.72	0.12	at
681.84	0.12	this
681.96	0.08	So
690.0	0.14	I
690.14	0.37	believe
690.51	0.19	we
690.81	0.19	see
691.48	0.14	of
691.62	0.38	them
692.01	0.53	now
692.95	0.57	and
693.64	0.65	they
696.97	0.07	are
697.04	0.4	entering
698.28	0.51	what
700.45	0.02	we
700.47	0.03	can
701.0	0.01	Sherlock's
701.01	0.4	flat
701.93	0.04	There's
701.97	0.2	another
702.34	0.55	lady
703.15	0.14	the
703.29	0.82	landlord
704.93	0.31	forgot
705.24	0.1	her
705.34	0.37	name
706.06	0.29	but
706.37	0.34	she's
706.71	0.3	also
707.01	0.22	there
707.23	0.18	with
707.41	0.14	him
707.55	0.23	in
708.06	0.12	the
708.18	0.22	principal
710.46	0.71	We
711.2	0.17	see
711.37	0.38	that
712.51	0.14	Sherlock's
712.74	0.31	flat
713.06	0.25	is
713.4	0.09	a
713.49	0.33	complete
713.84	0.29	mess
716.21	0.37	There's
716.63	0.42	books
717.45	0.45	things
718.05	0.04	there's
718.09	0.08	a
718.64	0.55	skull
719.41	0.7	poster
720.4	0.14	the
720.54	0.28	wall
720.82	0.28	there's
721.1	0.42	another
721.56	0.46	actual
722.03	0.34	skull
722.4	0.26	sitting
722.66	0.18	above
722.85	0.1	the
722.95	0.51	fireplace
724.08	0.1	the
724.51	0.06	a
724.57	0.23	mess
725.12	0.16	there's
725.28	0.2	lots
725.48	0.14	of
725.62	0.17	like
725.81	0.61	chemistry
726.42	0.3	lab
726.72	0.41	equipment
727.13	0.12	on
727.25	0.27	there
729.18	0.1	But
729.45	0.33	yeah
729.78	0.16	so
729.94	0.36	then
732.11	0.13	they
732.24	0.12	go
732.36	0.07	into
733.06	0.49	there
733.88	0.44	and
734.69	0.16	they
734.85	0.37	talk
735.25	0.16	for
735.41	0.07	a
735.48	0.28	little
735.76	0.37	bit
738.58	0.61	Sherlock
740.53	0.72	he
742.35	0.29	makes
742.91	0.24	some
743.15	0.4	comments
743.81	0.36	about
744.18	0.34	to
745.0	0.07	his
745.07	0.25	land
745.32	0.37	lady
746.08	0.5	about
748.1	0.31	having
748.41	0.02	her
748.6	0.25	make
749.94	0.03	and
749.97	0.5	tear
750.54	0.13	clean
750.67	0.02	up
750.86	0.09	the
750.95	0.31	kitchen
751.26	0.04	or
751.3	0.3	something
751.6	0.18	along
751.78	0.17	those
751.95	0.23	lines
752.84	0.03	and
752.87	0.07	she
752.94	0.12	kind
753.06	0.09	of
753.16	0.19	for
753.38	0.12	that
753.5	0.33	saying
753.83	0.33	I'm
754.17	0.16	not
754.5	0.12	like
754.62	0.05	a
754.67	0.62	housekeeper
755.29	0.25	I'm
755.58	0.11	the
755.69	0.41	landlord
756.14	0.29	here
756.8	0.24	but
757.1	0.45	I'm
759.06	0.06	not
759.13	0.03	sure
759.17	0.02	if
771.18	0.27	he's
771.47	0.29	a
771.77	0.32	police
772.09	0.3	car
772.39	0.08	or
772.47	0.22	just
772.69	0.37	immediately
773.1	0.2	know
773.34	0.29	that
774.23	0.28	that
774.52	0.27	means
774.81	0.29	that
775.37	0.15	there
775.52	0.16	has
775.68	0.16	been
775.84	0.45	another
776.31	0.46	suicide
776.81	0.26	Oh
777.65	0.29	yeah
778.16	0.09	so
778.34	0.28	before
778.62	0.14	the
778.76	0.42	scene
779.38	0.27	there's
779.65	0.31	another
779.97	0.13	one
780.1	0.08	of
780.18	0.14	those
780.33	0.16	like
780.51	0.51	unclear
781.02	0.42	fuzzy
781.44	0.47	suicide
781.91	0.23	teams
782.14	0.16	or
782.31	0.02	we
782.33	0.25	see
782.61	0.31	a
783.21	0.5	woman
783.71	0.37	with
784.33	0.38	bright
785.33	0.36	red
785.72	0.47	nails
786.2	0.33	reaching
786.58	0.23	for
786.81	0.18	yet
786.99	0.23	again
787.22	0.1	that
787.34	0.23	same
787.57	0.24	pill
787.83	0.42	bottle
788.44	0.23	with
789.15	0.08	in
789.23	0.19	it
789.46	0.19	and
789.65	0.23	then
790.25	0.12	so
790.37	0.11	we
790.48	0.11	can
790.59	0.26	assume
790.85	0.12	that
790.97	0.32	she
791.43	0.03	could
791.46	0.02	be
791.48	0.09	the
791.81	0.17	suicide
791.98	0.09	of
792.07	0.1	the
794.26	0.41	So
795.71	0.27	back
795.98	0.34	to
796.32	0.34	the
796.67	0.61	Sherlock
798.51	0.06	that
798.66	0.18	he's
799.27	0.18	looking
799.45	0.02	at
799.47	0.02	the
799.64	0.33	window
799.97	0.13	he
800.1	0.45	says
801.46	0.03	this
801.49	0.24	time
801.75	0.18	it's
801.93	0.56	unusual
802.49	0.36	though
804.19	0.28	number
804.47	0.32	four
805.38	0.09	is
805.47	0.38	different
806.13	0.44	so
807.0	0.25	not
807.25	0.17	long
807.42	0.23	after
807.65	0.13	he
808.27	0.55	there's
809.16	0.87	a
810.2	0.35	man
810.55	0.22	who
810.8	0.27	comes
811.07	0.12	up
811.19	0.1	the
811.29	0.3	stairs
811.59	0.07	up
811.68	0.09	to
812.19	0.01	Sherlock's
812.2	0.35	flat
813.81	0.26	I'll
814.13	0.28	call
814.41	0.25	him
814.9	0.23	like
815.27	0.02	the
815.29	0.6	investor
816.06	0.32	police
816.38	0.59	investigator
816.97	0.36	from
817.53	0.23	here
817.76	0.09	and
817.86	0.21	out
818.58	0.15	for
818.73	0.38	clarity
819.14	0.28	sake
819.43	0.45	so
819.99	0.35	the
820.54	0.3	police
821.03	0.37	man
823.27	0.38	He
823.67	0.27	doesn't
823.94	0.24	even
824.71	0.22	say
824.93	0.06	anything
825.35	0.02	to
825.37	0.35	Sherlock
825.72	0.06	it
826.09	0.02	up
826.11	0.12	like
826.57	0.02	the
826.59	0.17	first
826.76	0.34	Sherlock
827.1	0.32	says
827.43	0.27	like
829.3	0.29	like
830.08	0.44	what's
830.52	0.28	different
830.8	0.18	about
831.12	0.03	this
831.15	0.27	case
831.85	0.19	and
832.04	0.23	then
832.28	0.17	he
832.45	0.23	asks
832.96	0.59	why
833.59	0.16	like
833.75	0.18	what
834.81	0.02	do
834.83	0.02	you
834.85	0.04	think
835.06	0.41	Sherlock
835.47	0.4	says
836.18	0.33	well
836.54	0.17	if
836.77	0.24	there
837.02	0.31	wasn't
837.33	0.36	anything
838.05	0.37	different
838.51	0.22	you
838.73	0.25	would
839.01	0.23	have
839.25	0.24	come
839.71	0.49	the
842.29	0.35	something
842.64	0.18	along
842.97	0.03	those
843.0	0.04	lines
843.04	0.03	and
843.07	0.1	then
843.39	0.02	the
843.58	0.42	man
847.19	0.45	says
848.01	0.02	they
849.42	0.16	you
849.58	0.16	don't
849.74	0.11	have
849.85	0.07	they
849.92	0.32	never
850.24	0.15	leave
850.46	0.01	a
850.47	0.21	note
850.73	0.15	they
850.88	0.19	left
851.07	0.11	it
851.18	0.17	out
851.87	0.36	So
852.58	0.27	he
853.72	0.48	leaves
854.3	0.51	after
854.81	0.44	or
855.27	0.11	no
855.38	0.14	he
855.52	0.21	asks
856.15	0.38	Sherlock
856.53	0.11	will
856.64	0.13	you
856.77	0.25	come
857.04	0.1	and
857.14	0.03	then
857.27	0.47	Sherlock
858.02	0.04	kind
858.06	0.02	of
858.25	0.17	not
858.42	0.31	showing
858.73	0.02	he
858.75	0.2	says
858.95	0.23	like
859.24	0.16	I'll
859.4	0.11	be
859.51	0.05	a
859.56	0.13	hug
859.75	0.3	behind
860.05	0.2	you
860.55	0.15	and
860.7	0.12	then
861.17	0.16	the
861.33	0.25	police
861.58	0.21	man
861.79	0.21	leaves
863.02	0.59	Sherlock
864.31	0.47	is
865.97	0.22	suddenly
866.19	0.03	like
866.45	0.27	first
866.72	0.14	out
867.06	0.39	really
867.46	0.43	excited
867.89	0.14	he
868.03	0.22	says
868.44	0.19	so
868.64	0.06	much
868.7	0.31	fun
869.34	0.35	and
871.1	0.28	quickly
871.69	0.25	goes
871.95	0.28	after
872.23	0.27	him
872.9	0.02	So
874.34	0.27	now
874.9	0.24	the
875.14	0.33	flat
875.47	0.25	there's
875.72	0.22	just
876.0	0.12	the
876.12	0.23	land
876.35	0.35	lady
876.71	0.32	and
877.03	0.38	Watson
877.41	0.21	left
878.25	0.16	and
878.41	0.24	then
879.17	0.42	Watson
879.59	0.07	asked
879.83	0.39	for
880.74	0.19	and
880.93	0.45	biscuits
881.38	0.1	and
881.48	0.09	the
881.57	0.2	land
881.77	0.46	lady
882.61	0.26	him
882.87	0.11	what
882.98	0.15	she
883.14	0.18	said
883.32	0.35	earlier
883.67	0.36	Sherlock
884.04	0.2	about
884.24	0.19	not
884.43	0.18	picking
884.61	0.05	a
884.66	0.47	housekeeper
886.17	0.44	Sherlock
886.61	0.18	now
886.79	0.5	reappears
887.29	0.15	really
887.44	0.51	quickly
888.29	0.16	and
888.45	0.12	then
888.57	0.22	there's
888.79	0.13	like
888.93	0.23	a
889.16	0.25	witty
889.41	0.57	exchange
890.03	0.47	between
890.82	0.16	him
891.11	0.1	and
891.21	0.53	Watson
891.74	0.12	and
891.86	0.42	Sherlock
892.31	0.4	says
894.05	0.17	you're
894.22	0.06	a
894.28	0.52	doctor
894.81	0.02	I'm
894.83	0.16	sure
894.99	0.16	you've
896.17	0.14	of
896.31	0.24	like
896.86	0.77	gruesome
897.65	0.44	violent
898.09	0.42	things
898.51	0.18	and
898.69	0.27	then
899.59	0.2	Watson
899.96	0.25	says
900.22	0.28	yeah
900.5	0.17	like
900.68	0.26	more
900.94	0.32	than
901.36	0.35	enough
901.73	0.3	more
902.03	0.19	than
902.22	0.14	what
905.32	0.02	he
905.41	0.22	wants
905.63	0.02	to
905.82	0.07	see
905.89	0.35	more
906.26	0.18	and
906.44	0.19	then
906.63	0.44	Watson
907.68	0.47	replies
908.2	0.59	appropriately
908.79	0.16	and
909.55	0.21	those
909.94	0.1	two
910.04	0.25	go
910.38	0.08	to
910.46	0.19	the
910.68	0.18	scene
910.86	0.06	of
911.07	0.02	the
911.09	0.19	crime
912.83	0.11	The
912.94	0.21	way
913.15	0.31	they're
913.46	0.1	they
913.56	0.16	have
913.72	0.06	a
913.78	0.57	conversation
914.35	0.07	in
914.42	0.12	the
914.56	0.44	cab
915.37	0.7	where
916.95	0.45	Watson
917.41	0.31	asks
917.9	0.41	Sherlock
918.31	0.35	how
919.01	0.19	you
919.22	0.38	everything
919.63	0.35	about
920.83	0.56	having
922.57	0.31	like
923.18	0.15	an
923.33	0.52	extreme
924.37	0.07	a
924.75	0.72	strange
925.9	0.79	brother
926.75	0.38	who
927.13	0.23	left
927.42	0.18	his
927.6	0.34	wife
927.96	0.27	and
928.67	0.29	or
928.98	0.18	is
929.2	0.84	alcoholic
930.28	0.35	and
930.63	0.17	how
930.8	0.14	he
931.01	0.15	knew
931.16	0.13	that
931.56	0.27	was
931.9	0.31	an
932.22	0.53	army
933.66	0.63	doctor
934.56	0.35	from
935.18	0.63	Afghanistan
937.97	0.14	So
938.11	0.37	Sherlock
938.48	0.5	explains
938.98	0.42	everything
939.4	0.06	I
939.46	0.23	didn't
939.69	0.22	catch
939.97	0.27	every
940.24	0.18	little
940.42	0.28	detail
940.7	0.09	he
940.79	0.22	said
941.01	0.24	but
941.45	0.2	even
941.65	0.12	though
942.02	0.21	like
942.23	0.19	he
942.51	0.25	says
942.89	0.14	the
943.03	0.17	way
943.2	0.27	that
943.94	0.4	Watson
944.35	0.5	walked
944.85	0.2	the
945.06	0.46	scratches
945.52	0.07	on
945.59	0.11	his
945.84	0.31	phone
946.16	0.12	the
946.28	0.32	back
946.94	0.3	then
947.56	0.31	was
948.35	0.24	handed
948.73	0.39	down
949.65	0.14	and
949.79	0.13	then
949.92	0.47	engraving
950.39	0.09	on
950.48	0.09	the
950.58	0.22	back
951.15	0.35	phone
953.56	0.19	So
953.75	0.68	Watson
954.65	0.03	is
954.68	0.04	very
954.72	0.43	thoroughly
955.15	0.46	oppressed
955.66	0.53	and
956.35	0.46	Sherlock
957.01	0.06	is
957.72	0.3	almost
958.02	0.42	surprised
958.44	0.13	by
958.57	0.21	that
959.05	0.11	the
959.16	0.2	most
959.36	0.21	people
959.57	0.22	get
959.83	0.5	angry
961.57	0.17	and
961.74	0.31	then
962.11	0.21	as
962.32	0.19	they're
962.51	0.36	leaving
962.87	0.1	the
962.97	0.46	cab
964.22	0.37	Watson
964.86	0.17	or
965.04	0.37	Sherlock
965.42	0.15	asks
965.6	0.49	Watson
966.1	0.33	what
966.44	0.16	he
966.6	0.18	got
966.78	0.4	wrong
967.54	0.19	and
967.84	0.08	then
968.02	0.41	Watson
969.04	0.12	up
969.18	0.54	everything
969.96	0.57	exactly
970.53	0.1	as
970.63	0.29	Sherlock
971.03	0.18	said
971.24	0.02	it
971.26	0.16	and
971.42	0.33	Sherlock
971.92	0.08	was
972.0	0.15	wasn't
974.13	0.4	surprised
974.7	0.16	like
974.86	0.6	wow
975.49	0.17	well
975.72	0.27	what's
975.99	0.12	it
976.11	0.11	got
976.22	0.28	everything
976.5	0.23	right
977.02	0.13	and
977.15	0.14	then
977.29	0.27	Watson
977.56	0.29	says
977.86	0.29	well
978.16	0.33	Harry
978.49	0.07	is
978.56	0.21	short
978.77	0.12	for
978.89	0.29	Harry
979.18	0.22	yet
979.85	0.56	So
982.23	0.2	Sherlock
982.6	0.28	was
982.88	0.31	actually
983.19	0.27	wrong
983.47	0.35	about
984.16	0.28	the
984.45	0.53	gender
985.02	0.5	of
986.34	0.44	Watson
986.83	0.2	so
987.3	0.4	wasn't
987.96	0.06	his
988.02	0.42	brother
993.33	0.13	assistant
993.9	0.02	So
994.09	0.13	they
994.28	0.44	arrived
994.72	0.19	at
994.91	0.36	night
995.89	0.06	there's
996.75	0.31	police
997.06	0.5	cars
997.58	0.36	the
997.97	0.63	sirens
999.01	0.15	it
999.16	0.17	looks
999.33	0.17	like
999.5	0.27	a
1000.0	0.2	pretty
1000.2	0.28	old
1000.48	0.13	right
1000.89	0.02	a
1000.91	0.33	part
1001.27	0.18	for
1001.49	0.46	building
1004.06	0.28	The
1004.38	0.16	two
1004.54	0.14	are
1004.68	0.51	greeted
1005.19	0.29	by
1005.58	0.19	this
1006.24	0.43	lady
1006.67	0.1	she's
1006.84	0.25	wearing
1007.09	0.11	like
1007.2	0.09	a
1007.3	0.38	pico
1007.68	0.13	to
1007.81	0.11	the
1008.05	0.42	skirt
1008.79	0.2	and
1008.99	0.31	then
1009.33	0.32	there's
1009.69	0.26	some
1009.99	0.86	animosity
1010.92	0.46	between
1011.39	0.14	this
1011.53	0.34	lady
1011.87	0.3	and
1012.18	0.56	Sherlock
1013.66	0.02	It
1013.89	0.18	seems
1014.07	0.14	like
1014.46	0.16	they've
1014.89	0.15	some
1015.04	0.33	history
1015.37	0.12	of
1015.49	0.22	some
1015.96	0.1	they
1016.06	0.13	don't
1016.19	0.15	like
1016.34	0.13	each
1016.47	0.29	other
1017.82	0.58	she
1018.96	0.13	calls
1019.09	0.02	up
1019.28	0.15	the
1019.51	0.52	freak
1023.73	0.03	and
1023.76	0.17	Yeah
1023.93	0.26	there's
1024.22	0.09	a
1024.31	0.17	good
1024.49	0.29	tense
1025.37	0.17	in
1025.92	0.09	there
1026.01	0.2	he
1026.21	0.27	asks
1027.42	0.42	why
1028.56	0.12	he
1028.68	0.2	makes
1028.88	0.06	a
1028.94	0.27	comment
1029.21	0.24	about
1029.46	0.31	her
1029.79	0.31	not
1030.16	0.47	having
1031.08	0.19	come
1031.27	0.24	home
1031.51	0.27	last
1031.78	0.33	night
1032.37	0.35	and
1032.94	0.16	still
1033.1	0.18	wear
1033.31	0.1	the
1033.41	0.18	same
1033.59	0.19	thing
1033.78	0.08	for
1033.86	0.08	the
1033.94	0.11	night
1034.05	0.44	before
1035.3	0.04	And
1035.51	0.54	so
1036.24	0.16	it
1036.4	0.19	took
1036.61	0.37	under
1036.98	0.24	there's
1037.22	0.17	this
1037.39	0.21	guy
1037.6	0.24	named
1037.84	0.47	Anderson
1038.31	0.12	who
1038.43	0.28	comes
1038.71	0.17	out
1038.89	0.25	who
1039.14	0.29	we
1039.48	0.36	know
1040.14	0.17	does
1040.31	0.18	not
1040.66	0.07	get
1040.87	0.09	a
1040.96	0.25	lot
1041.21	0.15	to
1041.36	0.16	all
1041.52	0.07	the
1041.59	0.35	Sherlock
1042.42	0.29	maybe
1042.71	0.18	does
1042.89	0.05	a
1042.94	0.21	play
1043.15	0.43	believe
1043.58	0.16	in
1043.74	0.32	his
1044.42	0.61	abilities
1045.1	0.42	detective
1045.87	0.12	abilities
1046.45	0.44	so
1048.65	0.87	Anderson
1050.74	0.31	or
1051.08	0.08	says
1051.16	0.13	to
1051.94	0.26	some
1052.26	0.24	snorkey
1053.36	0.22	things
1054.01	0.06	to
1054.74	0.13	him
1054.87	0.34	what
1055.73	0.54	and
1059.42	0.42	Sherlock
1059.84	0.19	makes
1060.03	0.07	a
1060.1	0.41	comment
1060.54	0.55	about
1061.63	0.46	the
1062.1	0.62	lady
1063.57	0.39	spending
1063.96	0.09	the
1064.05	0.31	night
1064.79	0.22	with
1065.01	0.57	Anderson
1066.03	0.3	because
1066.33	0.2	of
1066.88	0.29	the
1067.2	0.32	colloquial
1067.62	0.15	he
1068.29	0.48	something
1069.04	0.1	and
1069.14	0.12	then
1069.26	0.2	also
1069.46	0.18	makes
1069.64	0.07	a
1069.71	0.33	comment
1070.05	0.39	about
1070.73	0.2	her
1071.07	0.35	knees
1072.21	0.49	applying
1072.7	0.08	that
1072.95	0.38	like
1073.57	0.17	there
1073.74	0.05	are
1073.79	0.34	some
1074.16	0.38	sexual
1074.54	0.49	relationships
1075.05	0.31	going
1075.36	0.29	on
1076.26	0.53	And
1076.79	0.33	so
1077.46	0.6	he
1078.47	0.26	need
1078.73	0.43	Sherlock
1079.18	0.16	and
1079.34	0.4	Watson
1079.76	0.47	enter
1080.23	0.15	the
