onset	duration	stimulus
521.53	0.24	your
521.77	0.82	age
523.47	0.28	So
523.75	0.14	I'm
523.89	0.2	trying
524.09	0.17	to
524.27	0.32	think
524.6	0.12	you
524.72	0.12	know
524.84	0.11	am
524.95	0.08	I
525.03	0.1	going
525.13	0.08	to
525.21	0.18	do
525.39	0.21	this
525.6	0.15	with
525.75	0.06	a
525.82	0.38	knife
526.2	0.1	or
526.3	0.21	just
526.51	0.63	strangle
527.14	0.61	her
528.12	0.15	or
528.49	0.16	be
528.65	0.08	it
528.73	0.1	her
528.83	0.17	to
529.0	0.74	death
530.44	0.43	When
531.22	0.2	my
531.42	0.42	heart
532.05	0.45	starts
532.51	0.23	kind
532.74	0.14	of
532.88	0.62	slowing
533.56	0.58	down
534.41	0.71	and
535.13	0.19	what
535.32	0.05	I
535.37	0.19	just
535.56	0.22	did
535.78	0.25	sort
536.03	0.11	of
536.14	0.26	starts
536.4	0.43	sinking
536.83	0.16	in
537.0	0.1	you
537.1	0.11	know
537.22	0.1	I
537.32	0.24	just
537.56	0.15	like
537.71	0.23	fill
537.94	0.22	out
538.24	0.11	a
538.35	0.65	mile
539.03	0.14	out
539.17	0.13	of
539.3	0.08	the
539.38	0.38	sky
539.98	0.17	on
540.2	0.61	purpose
541.24	0.34	without
541.58	0.06	a
541.65	0.29	shoot
541.94	0.13	for
542.07	0.24	most
542.31	0.06	of
542.37	0.08	it
542.45	0.08	as
542.53	0.16	far
542.69	0.09	as
542.78	0.17	I'm
542.95	0.46	concerned
543.72	0.05	And
544.35	0.13	I
544.48	0.55	dropped
545.15	0.18	and
545.33	0.11	I
545.44	0.59	rolled
546.05	0.13	and
546.18	0.06	I
546.24	0.97	survived
547.66	0.03	And
548.22	0.15	think
548.38	0.1	about
548.48	0.02	the
548.52	0.2	little
548.72	0.31	joke
549.04	0.14	that
549.18	0.12	she
549.3	0.23	told
549.53	0.14	me
549.67	0.42	earlier
550.09	0.15	how
550.24	0.18	it's
550.42	0.18	not
550.6	0.08	the
550.68	0.28	fall
550.97	0.15	that
551.12	0.21	gets
551.33	0.11	you
551.44	0.08	as
551.52	0.09	a
551.61	0.3	sudden
551.91	0.39	stop
552.31	0.12	And
552.43	0.08	I
552.52	0.11	think
552.64	0.12	you
552.76	0.23	know
553.38	0.26	maybe
553.64	0.19	she's
553.83	0.34	right
554.5	0.18	I'm
554.68	0.14	not
554.82	0.11	going
554.93	0.07	to
555.0	0.33	stop
555.35	0.23	That's
555.58	0.11	what
555.69	0.28	kills
555.97	0.22	you
556.99	0.17	And
557.16	0.27	so
557.43	0.27	I
557.79	0.45	lock
558.24	0.26	eyes
558.51	0.15	with
558.67	0.34	her
559.03	0.1	and
559.13	0.1	I
559.28	0.42	glare
559.7	0.2	at
560.59	0.07	I
560.66	0.26	hope
560.92	0.14	I'm
561.06	0.25	cute
561.39	0.16	when
561.55	0.1	I'm
561.65	0.58	angry
564.27	0.14	And
564.41	0.07	I
564.48	0.26	sign
564.74	0.2	up
565.2	0.1	for
565.3	0.24	another
565.54	0.35	lesson
568.61	0.05	LAUGHTER
568.66	0.08	And
568.74	0.08	I
568.83	0.29	drive
569.12	0.22	home
569.35	0.08	with
569.43	0.05	a
569.48	0.27	top
569.75	0.3	down
571.13	0.24	Thank
571.37	0.02	you
