onset	duration	stimulus
631.84	0.34	lady
632.61	0.36	So
634.94	0.43	she
635.83	0.11	kind
635.94	0.1	of
636.04	0.32	walks
636.36	0.03	in
636.44	0.11	the
636.55	0.27	king
636.82	0.25	is
637.26	0.37	very
637.63	0.22	very
637.85	0.33	happy
638.18	0.02	to
638.2	0.21	see
638.41	0.33	her
639.48	0.2	We
639.68	0.35	learn
640.1	0.29	that
640.8	0.57	she
641.78	0.18	like
641.96	0.08	a
642.08	0.44	singer
642.97	0.31	for
643.31	0.18	all
643.49	0.15	like
643.64	0.09	the
643.73	0.47	festival
644.57	0.28	stuff
644.89	0.22	that's
645.11	0.32	going
645.43	0.12	on
646.4	0.15	and
646.55	0.14	then
646.69	0.28	so
646.97	0.17	he
647.14	0.19	just
647.33	0.16	makes
647.49	0.16	sense
647.65	0.02	out
647.67	0.02	of
648.15	0.03	and
648.18	0.35	says
648.93	0.25	thanks
649.18	0.15	for
649.33	0.38	coming
649.72	0.02	So
653.51	0.53	Merlin
654.05	0.57	is
655.79	0.24	like
656.33	0.25	out
656.97	0.34	again
657.36	0.55	and
660.3	0.33	this
660.63	0.73	time
663.23	0.27	wait
664.19	0.24	no
664.43	0.18	not
664.61	0.26	yet
664.87	0.19	this
665.06	0.36	time
665.68	0.23	he
665.91	0.19	is
666.11	0.31	sent
666.43	0.21	to
666.65	0.42	give
668.13	0.17	the
668.32	0.25	her
668.57	0.18	like
668.75	0.12	this
668.89	0.42	singer
670.72	0.26	like
671.22	0.06	this
671.45	0.28	little
672.15	0.27	thing
672.46	0.15	for
672.61	0.16	her
672.77	0.32	voice
673.39	0.03	a
673.42	0.48	while
674.03	0.18	soon
674.21	0.12	will
674.38	0.04	be
674.42	0.01	a
674.57	0.05	little
674.62	0.03	bit
675.86	0.26	of
676.13	0.38	medicine
676.51	0.02	for
676.71	0.42	voice
677.54	0.43	and
678.7	0.18	he
678.88	0.23	goes
679.11	0.13	to
679.24	0.49	her
680.12	0.25	like
681.19	0.48	room
681.8	0.11	I
681.91	0.26	guess
682.6	0.44	and
684.07	0.1	he
684.17	0.21	puts
684.38	0.12	it
684.5	0.19	down
684.69	0.11	at
684.81	0.21	first
685.02	0.11	because
685.14	0.08	no
685.22	0.18	one's
685.4	0.23	there
685.67	0.36	and
687.16	0.13	you
687.29	0.3	notice
687.59	0.11	is
687.71	0.21	like
688.25	0.23	that
688.55	0.26	voodoo
688.81	0.29	doll
689.1	0.25	that
689.81	0.26	she
690.24	0.4	had
691.71	0.38	stabbed
692.26	0.21	he
692.47	0.12	she
692.6	0.22	had
692.82	0.17	been
692.99	0.34	stabbing
693.33	0.07	in
693.4	0.11	the
693.52	0.27	tent
694.22	0.19	and
694.41	0.29	then
696.26	0.12	he
697.23	0.21	looks
697.74	0.44	fairly
698.18	1.06	confused
699.54	0.4	and
700.64	0.19	kind
700.83	0.06	of
700.96	0.48	concerned
701.45	0.12	and
701.57	0.17	then
702.17	0.4	he
703.18	0.22	like
703.49	0.25	moves
703.74	0.03	this
703.94	0.18	little
704.12	0.24	sheet
704.36	0.26	off
705.0	0.28	and
705.33	0.2	it's
705.53	0.05	a
705.71	0.36	stack
706.07	0.29	of
706.63	0.14	I
706.77	0.4	guess
707.35	0.27	what
707.62	0.16	we
707.78	0.24	would
708.36	0.39	understand
708.75	0.12	if
708.87	0.15	they
709.14	0.22	spell
709.36	0.25	books
709.61	0.03	or
709.64	0.45	something
710.39	0.12	and
710.51	0.19	he's
710.7	0.24	looking
710.94	0.15	at
711.09	0.09	it
711.18	0.38	also
711.56	0.35	fairly
711.91	0.64	confused
714.55	0.13	The
714.68	0.29	scene
714.97	0.22	then
715.7	0.35	cuts
716.08	0.12	to
716.2	0.19	the
716.4	0.42	lady
717.14	0.59	and
717.97	0.62	she
720.12	0.19	she
720.31	0.25	looks
720.56	0.53	concerned
721.64	0.26	she
722.53	0.21	is
722.74	0.25	really
723.37	0.02	to
723.39	0.11	her
723.5	0.28	room
723.78	0.24	and
725.26	0.21	turns
725.47	0.17	around
725.64	0.34	quickly
725.98	0.31	walks
726.29	0.33	towards
726.79	0.07	it
726.89	0.43	and
728.77	0.19	just
729.1	0.02	as
729.12	0.13	she
729.25	0.15	is
729.64	0.04	to
729.68	0.19	come
729.87	0.14	in
730.01	0.38	Merlin
730.39	0.38	quickly
730.77	0.22	puts
730.99	0.1	the
731.09	0.21	book
731.3	0.27	down
731.57	0.14	like
731.71	0.3	covers
732.01	0.1	it
732.11	0.21	back
732.33	0.23	up
733.08	0.43	and
733.88	0.02	she
735.57	0.28	comes
735.85	0.16	in
736.01	0.32	says
736.36	0.31	what
736.67	0.07	are
736.74	0.07	you
736.81	0.18	doing
736.99	0.27	here
737.66	0.21	and
738.48	0.19	just
738.67	0.19	gives
738.86	0.06	her
738.88	0.15	the
739.17	0.35	medicine
739.52	0.27	tells
740.0	0.11	she
740.11	0.1	was
740.24	0.18	there
740.42	0.1	to
740.52	0.32	deliver
740.84	0.22	that
741.48	0.39	and
741.89	0.33	please
744.39	0.18	So
744.57	0.34	yeah
745.35	0.17	and
745.52	0.41	then
748.22	0.43	somewhere
748.65	0.11	in
748.76	0.37	another
749.13	0.75	conversation
750.27	0.47	with
750.98	0.6	the
752.91	0.28	court
753.19	0.56	position
754.12	0.15	we
754.27	0.25	learned
754.53	0.2	that
754.76	0.48	there
755.44	0.43	are
756.06	0.16	all
756.22	0.06	the
756.52	0.28	dragons
756.88	0.2	had
757.08	0.18	been
757.26	0.27	killed
757.53	0.21	20
757.74	0.19	years
757.93	0.31	ago
758.64	0.5	because
759.4	0.51	magic
759.91	0.23	like
760.15	0.26	sent
760.59	0.22	this
760.89	0.4	world
761.29	0.16	into
761.45	0.43	chaos
762.19	0.35	except
762.54	0.15	for
762.69	0.3	one
762.99	0.16	which
763.15	0.15	is
763.36	0.5	underneath
763.87	0.09	the
763.96	0.38	castle
764.34	0.13	So
766.1	0.28	there's
766.38	0.05	a
766.43	0.15	bit
766.58	0.12	of
767.96	0.38	foreshadowing
769.83	0.14	and
769.97	0.03	then
770.56	0.34	so
770.93	0.39	Merlin
771.36	0.36	bumps
771.72	0.59	into
772.66	0.63	Arthur
773.29	0.13	and
773.43	0.28	his
773.75	0.31	gang
774.06	0.02	on
774.34	0.28	street
774.62	0.37	again
775.41	0.61	and
776.35	0.17	at
776.52	0.4	first
776.95	0.18	one
777.13	0.25	Arthur
777.38	0.23	calls
777.61	0.16	out
777.78	0.12	to
777.9	0.27	him
778.78	0.08	to
778.86	0.29	ignore
779.15	0.22	them
779.37	0.16	but
779.53	0.3	then
780.0	0.16	are
780.16	0.03	they
780.34	0.08	just
780.42	0.2	keep
780.62	0.46	talking
781.44	0.42	and
781.86	0.44	he
782.38	0.19	can't
782.57	0.19	ignore
782.76	0.17	them
782.93	0.48	anymore
783.75	0.15	and
783.9	0.26	then
784.18	0.42	so
789.0	0.55	He
791.94	0.2	being
792.14	0.58	Merlin
793.4	0.22	keeps
793.78	0.26	like
794.04	0.19	kind
794.23	0.17	of
795.2	0.47	over
795.67	0.73	bravado
797.44	0.02	way
797.89	0.28	like
798.6	0.37	oh
798.97	0.23	like
799.83	0.2	I
800.03	0.46	could
800.59	0.22	beat
800.81	0.11	you
800.92	0.18	up
801.1	0.04	with
801.31	0.22	like
801.54	0.4	less
802.05	0.36	than
802.49	0.1	a
802.59	0.36	sword
802.95	0.15	or
803.37	0.37	whatever
803.74	0.13	he
803.87	0.16	had
804.03	0.33	said
804.78	0.24	So
805.02	0.15	Arthur
805.53	0.24	doesn't
805.77	0.29	like
806.21	0.34	this
806.71	0.2	not
806.91	0.05	sure
806.96	0.03	what
807.16	0.13	the
807.29	0.35	term
807.64	0.19	is
807.84	0.24	for
808.08	0.15	it
808.58	0.25	but
809.08	0.6	the
809.7	0.27	like
809.98	0.26	stick
810.24	0.11	with
810.35	0.1	the
810.46	0.31	chain
810.78	0.1	on
810.89	0.19	the
811.08	0.23	end
811.34	0.23	but
812.1	0.08	you
812.18	0.18	kind
812.36	0.16	of
812.52	0.22	whoop
812.74	0.38	around
813.23	0.1	the
813.33	0.18	hurt
813.57	0.38	people
814.53	0.15	So
814.68	0.31	Arthur
814.99	0.21	comes
815.2	0.25	after
815.45	0.17	him
815.62	0.15	with
815.77	0.12	one
815.89	0.12	of
816.01	0.27	those
816.31	0.21	and
816.52	0.11	at
816.63	0.22	first
816.85	0.34	Merlin
817.19	0.16	is
817.57	0.29	super
817.86	0.51	clumsy
818.65	0.15	all
818.8	0.1	he
818.9	0.1	can
819.0	0.14	do
819.14	0.15	is
819.29	0.18	run
819.47	0.47	away
820.32	0.03	There
820.36	0.14	are
820.5	0.22	like
820.73	0.38	portions
821.11	0.11	of
821.22	0.07	the
821.29	0.41	town
821.81	0.22	kind
822.03	0.07	of
822.11	0.23	getting
822.34	0.63	destroyed
825.24	0.45	Yeah
825.83	0.66	he
826.82	0.3	like
827.79	0.21	it's
828.0	0.24	very
828.24	0.42	busy
828.66	0.21	out
828.95	0.13	he's
829.09	0.16	like
829.25	0.26	bumping
829.51	0.18	into
829.69	0.57	people
830.52	0.31	lots
830.83	0.15	of
830.99	0.28	fruit
831.29	0.16	is
831.45	0.28	getting
831.74	0.55	smashed
832.29	0.2	like
832.86	0.41	running
833.27	0.53	over
834.14	0.24	fruit
834.38	0.31	cards
834.69	0.19	and
834.88	0.35	stuff
835.96	0.15	and
836.11	0.25	then
836.78	0.15	he
836.93	0.18	kind
837.11	0.1	of
837.21	0.16	goes
837.41	0.27	back
837.71	0.19	into
837.9	0.2	this
838.11	0.23	alleyway
838.94	0.36	and
839.31	0.37	he's
839.77	0.24	like
840.04	0.17	he
840.21	0.34	tripped
840.55	0.2	and
840.75	0.31	fell
841.06	0.16	on
841.22	0.24	this
841.96	0.33	pile
842.29	0.11	of
842.41	0.36	stuff
842.77	0.21	and
843.27	0.34	Arthur
843.61	0.41	standing
844.02	0.25	over
844.27	0.24	him
844.52	0.18	like
844.7	0.35	swinging
845.05	0.25	this
845.49	0.29	bumping
845.78	0.36	around
847.08	0.17	but
847.25	0.2	then
847.45	0.21	he
847.66	0.24	uses
848.12	0.26	magic
848.73	0.45	and
849.32	0.31	like
849.87	0.23	these
850.1	0.21	meat
850.31	0.26	hooks
850.57	0.49	nearby
851.38	0.21	and
851.59	0.27	then
851.87	0.26	like
852.14	0.27	he
852.41	0.37	aligns
852.78	0.2	them
853.09	0.63	perfectly
853.72	0.24	so
853.96	0.27	that
854.23	0.17	one
854.42	0.32	Arthur
854.74	0.1	is
854.84	0.46	swinging
855.72	0.4	his
856.77	0.31	like
857.12	0.34	chain
857.47	0.24	thing
857.71	0.28	around
858.01	0.23	it
858.24	0.15	got
858.39	0.28	trapped
858.67	0.21	up
860.08	0.15	and
860.23	0.3	then
860.9	0.3	like
861.2	0.12	kind
861.32	0.06	of
861.38	0.3	Merlin's
861.7	0.27	chance
862.01	0.12	he
862.13	0.29	jumps
862.42	0.26	up
863.01	0.35	and
863.36	0.12	then
864.52	0.26	now
864.78	0.29	like
865.55	0.18	like
865.73	0.05	a
865.78	0.19	bunch
865.97	0.1	of
866.1	0.23	scenes
866.33	0.13	of
866.46	0.28	him
867.15	0.31	doing
867.46	0.27	little
867.74	0.34	things
868.08	0.1	to
868.18	0.2	trip
868.38	0.15	up
868.91	0.19	like
869.18	0.58	literally
869.77	0.03	he
870.05	0.12	moves
870.17	0.54	his
871.08	0.11	in
871.19	0.16	front
871.35	0.11	of
871.46	0.17	him
871.63	0.14	one
871.78	0.22	Arthur
872.0	0.05	is
872.05	0.14	trying
872.19	0.07	to
872.26	0.18	come
872.44	0.25	after
872.69	0.14	him
872.83	0.11	so
872.94	0.13	he
873.07	0.28	jumps
873.35	0.24	over
873.59	0.18	it
874.41	0.18	and
874.59	0.24	then
875.16	0.13	he
875.29	0.29	hides
875.58	0.39	again
876.5	0.19	and
876.69	0.11	then
876.8	0.48	Arthur
877.29	0.3	still
877.63	0.16	gets
877.79	0.02	up
877.99	0.22	he's
878.21	0.24	coming
878.45	0.26	after
878.71	0.17	him
878.88	0.1	and
878.98	0.15	he
879.48	0.26	pulls
879.74	0.17	this
879.92	0.27	rope
880.23	0.26	top
880.49	0.07	so
880.56	0.08	he
880.64	0.26	jumps
880.9	0.21	over
881.11	0.19	that
881.3	0.15	as
881.45	0.35	well
882.34	0.1	And
882.44	0.22	then
882.68	0.49	so
883.48	0.44	Arthur
883.92	0.14	is
884.06	0.15	now
884.21	0.11	the
884.32	0.21	one
884.57	0.34	falling
884.91	0.15	all
885.06	0.17	over
885.23	0.08	the
885.31	0.23	place
885.54	0.18	and
886.04	0.13	by
886.17	0.28	now
886.45	0.12	a
886.84	0.38	fairly
887.22	0.3	large
887.53	0.26	crowd
887.79	0.18	has
887.97	0.4	gathered
888.37	0.04	and
888.41	0.14	we
888.55	0.22	see
888.77	0.25	that
891.25	0.51	the
892.07	0.29	court
892.36	0.49	position
892.85	0.2	is
893.06	0.3	also
893.36	0.39	there
894.02	0.29	like
894.87	0.15	like
895.03	0.3	looking
895.33	0.11	at
895.44	0.43	Arthur
895.88	0.21	we
896.8	0.14	see
896.94	0.06	a
897.0	0.28	small
897.28	0.42	smile
897.7	0.11	on
897.81	0.19	his
898.01	0.34	part
899.77	0.15	And
899.92	0.28	yeah
900.2	0.19	so
900.39	0.54	Arthur
901.29	0.17	let's
901.46	0.15	say
901.61	0.41	him
902.56	0.72	and
905.74	0.13	there
905.87	0.17	is
906.53	0.23	an
906.76	0.51	ending
907.4	0.17	that
907.57	0.1	I
907.67	0.29	can't
907.96	0.48	recall
908.44	0.26	right
908.7	0.4	now
912.12	0.53	Yeah
913.05	0.37	that's
913.42	0.25	it
