onset	duration	stimulus
650.79	0.24	like
651.03	0.05	a
651.08	0.46	man
651.55	0.13	in
651.68	0.05	a
651.73	0.58	nightmare
654.13	0.09	Did
654.22	0.15	you
654.49	0.12	hear
655.64	0.06	It's
655.87	0.38	me
656.75	0.21	have
656.96	0.03	a
656.99	0.12	good
657.12	0.42	day
657.95	0.44	Fair
658.98	0.25	Oh
659.33	0.44	before
659.77	0.12	you
659.89	0.17	sit
660.06	0.3	down
660.63	0.1	go
660.73	0.27	down
661.0	0.1	the
661.1	0.25	cellar
661.35	0.14	and
661.49	0.07	put
661.56	0.13	in
661.69	0.05	a
661.74	0.2	new
661.94	0.48	fuse
662.7	0.14	The
662.84	0.28	switch
663.12	0.09	in
663.21	0.09	the
663.3	0.24	hall
663.54	0.43	closet
663.97	0.17	blew
664.14	0.24	out
664.44	0.18	I
664.62	0.16	I
664.78	0.22	shut
665.0	0.11	it
665.11	0.34	off
665.83	0.53	Okay
666.55	0.21	It's
666.76	0.16	up
666.92	0.1	it'll
667.04	0.11	be
667.15	0.19	right
667.39	0.01	a
667.41	0.25	minute
667.68	0.09	So
667.77	0.18	don't
667.96	0.26	start
668.22	0.29	fooling
668.52	0.25	around
668.77	0.24	without
669.15	0.05	all
669.21	0.31	boat
669.52	0.31	hull
669.83	0.26	you've
670.26	0.4	building
670.67	0.17	I
670.84	0.34	won't
680.83	0.01	I
680.84	0.1	won't
688.02	0.24	Mary
688.9	0.41	Mary
690.63	0.18	What
690.81	0.13	is
690.94	0.19	it
691.47	0.16	Come
691.63	0.19	down
691.82	0.12	here
691.95	0.23	Hurry
692.18	0.16	up
695.09	0.28	What
695.37	0.12	is
695.49	0.27	it
696.25	0.26	know
696.51	0.11	I'm
696.62	0.12	not
696.74	0.55	sure
698.12	0.08	I
698.2	0.09	was
698.29	0.19	looking
698.48	0.08	for
698.56	0.05	a
698.61	0.33	fuse
698.95	0.06	and
699.01	0.04	I
699.05	0.19	thought
699.24	0.24	maybe
699.48	0.38	I'd
699.97	0.28	drop
700.25	0.13	one
700.38	0.19	under
700.57	0.18	the
700.77	0.22	boat
701.47	0.33	scratched
701.8	0.39	around
702.89	0.33	Look
703.82	0.11	let
703.93	0.07	me
704.0	0.13	put
704.13	0.06	the
704.19	0.38	flashlight
704.57	0.1	on
704.76	0.02	it
706.14	0.29	Well
707.39	0.15	What
707.59	0.08	the
707.67	0.41	floor
709.03	0.22	What
709.25	0.06	about
709.48	0.08	the
709.56	0.42	floor
710.5	0.03	It's
710.56	0.37	supposed
710.93	0.07	to
711.01	0.14	be
711.15	0.43	cement
712.25	0.43	Well
713.01	0.16	well
713.17	0.13	it's
713.3	0.54	copper
714.66	0.15	There's
714.81	0.06	a
714.87	0.19	thin
715.06	0.24	layer
715.3	0.1	of
715.4	0.1	cement
715.76	0.4	underneath
716.16	0.18	its
716.34	0.38	metal
717.78	0.2	Look
718.12	0.13	here
722.58	0.12	Underneath
722.87	0.1	the
722.97	0.51	concrete
723.99	0.24	more
724.23	0.32	metal
725.25	0.12	And
725.37	0.2	here
725.57	0.09	on
725.66	0.08	the
725.74	0.31	wall
729.07	0.06	You
729.13	0.27	see
729.43	0.17	metal
730.33	0.21	That'll
730.54	0.17	under
730.71	0.07	the
730.78	0.34	floor
731.12	0.3	behind
731.42	0.08	the
731.5	0.33	walls
731.83	0.22	every
732.05	0.39	place
732.92	0.2	I
733.15	0.25	don't
733.42	0.32	really
733.74	0.73	understand
734.48	0.26	Mary
734.74	0.07	I
734.81	0.14	know
734.95	0.13	this
735.08	0.27	sounds
735.35	0.29	crazy
735.64	0.13	but
735.77	0.44	somebody
736.21	0.15	for
736.36	0.36	reasons
736.72	0.09	I
736.81	0.23	can't
737.04	0.16	even
737.2	0.3	begin
737.5	0.12	to
737.62	0.3	guess
737.92	0.19	has
738.19	0.3	taken
738.49	0.18	this
738.67	0.23	house
738.9	0.1	and
739.0	0.41	replaced
739.41	0.03	it
739.47	0.14	with
739.61	0.04	a
739.65	0.26	clever
739.91	0.58	imitation
740.59	0.07	Guy
741.37	0.18	Mary
741.55	0.11	I'm
741.66	0.04	going
741.8	0.13	look
741.93	0.29	around
742.22	0.01	a
742.23	0.14	little
742.37	0.25	more
742.74	0.15	Well
742.89	0.15	your
743.04	0.27	dinner
743.31	0.08	will
743.39	0.12	be
743.51	0.16	ready
743.73	0.13	All
743.86	0.19	right
744.05	0.15	say
744.2	0.1	before
744.45	0.27	me
745.5	0.03	There
745.7	0.22	couple
745.92	0.09	of
746.01	0.26	things
746.27	0.12	I've
746.39	0.1	got
746.5	0.09	to
746.59	0.35	figure
746.94	0.29	out
755.07	0.11	The
755.18	0.47	following
755.65	0.59	morning
756.25	0.33	Guy
756.6	0.21	Berkhard
757.64	0.12	walk
757.93	0.2	up
758.98	0.45	screaming
760.25	0.28	He
760.53	0.4	dragged
760.93	0.43	himself
761.36	0.19	into
761.55	0.1	the
761.65	0.32	kitchen
761.97	0.14	where
762.11	0.19	his
762.3	0.25	wife
762.55	0.3	Mary
762.85	0.39	was
763.28	0.43	preparing
763.71	0.52	breakfast
764.64	0.15	and
764.79	0.43	discovered
765.22	0.08	it
765.31	0.16	was
765.47	0.51	still
766.58	0.33	June
766.91	0.01	15th
769.33	0.33	Mary
769.92	0.18	where's
770.1	0.08	the
770.18	0.22	morning
770.4	0.19	paper
770.79	0.09	is
770.88	0.16	it
771.27	0.45	Outside
771.72	0.07	the
771.79	0.27	door
772.06	0.14	I
772.24	0.5	guess
778.03	0.3	June
778.33	0.52	15th
778.95	0.2	You'd
779.15	0.18	better
779.33	0.24	hurry
779.57	0.22	dear
779.79	0.37	Today's
780.16	0.06	the
780.22	0.19	day
780.41	0.2	Mr
781.15	0.01	Barfield's
781.19	0.13	out
781.32	0.1	the
781.42	0.39	quarterly
781.81	0.34	tax
782.15	0.29	return
782.44	0.52	Oh
782.96	0.23	no
783.19	0.1	it
783.29	0.24	isn't
783.76	0.29	Why
784.09	0.19	He
784.28	0.29	won't
784.57	0.16	be
784.73	0.54	there
785.73	0.13	You'll
785.86	0.14	get
786.0	0.08	a
786.08	0.3	meeting
786.38	0.12	with
786.64	0.51	crackpot
787.69	0.12	the
787.81	0.36	Human
788.17	0.34	Research
788.51	0.47	Institute
789.61	0.06	Dork
789.71	0.24	He'll
789.95	0.11	be
790.06	0.54	there
791.1	0.1	And
791.2	0.18	Miss
791.38	0.31	Horn
791.69	0.09	will
791.78	0.13	have
791.91	0.03	a
791.94	0.16	new
792.1	0.51	hairdo
792.61	0.11	and
792.72	0.06	the
792.78	0.37	elevator
793.15	0.09	will
793.24	0.11	be
793.36	0.25	selling
793.61	0.18	some
793.79	0.2	new
794.0	0.35	product
794.35	0.12	and
794.47	0.59	Swanson
795.93	0.14	What
796.07	0.22	about
796.29	0.29	Swanson
797.97	0.48	Swanson
798.46	0.26	listen
800.51	0.08	I
800.59	0.19	wonder
800.78	0.05	if
800.83	0.11	it's
800.94	0.14	going
801.08	0.04	to
801.12	0.09	be
801.21	0.12	the
801.33	0.26	same
801.59	0.55	today
802.27	0.11	or
802.41	0.33	whether
802.92	0.23	Guy
803.57	0.33	world
803.9	0.07	are
803.97	0.13	you
804.1	0.45	talking
806.53	0.04	about
806.74	0.31	Nothing
807.05	0.09	of
807.16	0.14	my
807.3	0.08	way
807.47	0.11	my
807.58	0.23	coat
807.95	0.16	haven't
808.11	0.11	had
808.22	0.16	any
808.38	0.29	breakfast
808.73	0.13	I
808.86	0.13	don't
808.99	0.1	want
809.09	0.06	to
809.15	0.14	miss
809.29	0.15	my
809.44	0.32	bus
809.79	0.29	I'll
810.08	0.14	see
810.22	0.07	you
810.29	0.41	tonight
813.65	0.32	Guy
814.63	0.06	Berkhard
814.77	0.32	got
815.12	0.14	on
815.26	0.19	his
815.45	0.26	bus
816.27	0.15	They
816.42	0.16	were
816.58	0.11	the
816.69	0.44	same
817.17	0.62	unfamiliar
817.79	0.53	faces
818.37	0.1	the
818.47	0.41	same
818.92	0.83	unusually
819.76	0.22	new
820.01	0.34	looking
820.36	0.42	buildings
820.79	0.12	the
820.91	0.34	same
821.28	0.83	unusually
822.12	0.32	bright
822.44	0.69	sunshine
823.68	0.16	And
823.84	0.28	on
824.14	0.11	the
824.25	0.7	customary
824.95	0.6	corner
826.04	0.36	Henry
826.4	0.65	Swanson
827.09	0.34	pale
827.43	0.21	and
827.65	0.46	furtive
828.39	0.34	climbed
828.73	0.46	aboard
833.23	0.24	Excuse
833.47	0.14	me
833.61	0.23	sir
834.39	0.04	It's
834.43	0.19	quite
834.62	0.35	alright
835.78	0.18	Do
835.96	0.35	remember
836.31	0.08	the
836.39	0.25	phone
836.64	0.29	call
837.44	0.51	Yes
838.16	0.27	Thank
839.07	0.2	Get
839.27	0.18	off
839.45	0.1	at
839.55	0.07	the
839.62	0.23	next
839.85	0.31	corner
840.16	0.13	and
840.58	0.23	me
841.08	0.15	Where
841.23	0.05	are
841.28	0.09	you
841.63	0.11	going
842.24	0.08	There's
842.49	0.06	an
842.55	0.67	excavation
843.22	0.13	for
843.77	0.19	about
843.96	0.05	a
844.01	0.27	black
844.28	0.3	down
845.51	0.22	Make
845.73	0.25	sure
845.98	0.12	you
846.1	0.22	aren't
846.32	0.34	followed
847.18	0.15	I'll
847.33	0.15	go
847.48	0.31	first
859.28	0.14	Berkhard
860.75	0.27	here
861.19	0.27	behind
861.46	0.02	the
861.6	0.31	fence
864.28	0.18	now
864.47	0.3	Henry
864.77	0.18	what's
864.95	0.17	this
865.12	0.15	all
865.27	0.39	about
865.77	0.23	I'm
866.0	0.18	not
866.18	0.37	sure
867.73	0.15	At
867.88	0.3	first
868.18	0.04	I
868.22	0.19	thought
868.41	0.28	perhaps
868.69	0.1	they
868.79	0.14	were
868.93	0.49	Russians
870.2	0.23	Now
870.43	0.14	in
870.57	0.32	beginning
870.89	0.08	to
870.97	0.19	think
871.16	0.15	they're
871.31	0.62	Martians
872.65	0.22	No
872.87	0.49	humans
873.36	0.1	could
873.46	0.13	have
873.59	0.49	accomplished
874.08	0.14	what
874.22	0.22	they've
874.44	0.42	accomplished
874.87	0.28	Now
875.24	0.26	wait
875.5	0.05	a
875.55	0.24	minute
875.79	0.28	Start
876.07	0.11	from
876.18	0.08	the
876.26	0.46	beginning
876.73	0.29	Henry
877.02	0.18	What's
877.2	0.28	going
877.48	0.39	on
878.18	0.42	Look
878.97	0.04	Berkhard
879.51	0.61	peculiar
880.15	0.23	things
880.38	0.11	have
880.49	0.15	been
880.64	0.42	happening
881.06	0.11	to
881.17	0.16	you
881.33	0.32	right
882.58	0.42	Yes
883.55	0.08	A
883.63	0.16	lot
883.79	0.12	of
883.91	0.11	your
884.02	0.42	friends
884.44	0.07	are
884.51	0.39	missing
884.9	0.15	your
885.06	0.27	house
885.33	0.39	seems
885.72	0.53	changed
887.13	0.31	Something
887.44	0.29	strange
887.73	0.14	is
887.87	0.37	not
888.83	0.1	The
888.93	0.96	date
890.08	0.22	Today
890.3	0.11	is
890.41	0.25	June
890.66	0.51	15th
891.61	0.18	Yet
891.79	0.07	I
891.86	0.15	could
892.01	0.31	swear
892.32	0.4	yesterday
892.72	0.14	was
892.86	0.24	June
893.1	0.01	15th
893.56	0.09	the
893.65	0.16	day
893.81	0.32	before
894.13	0.22	that
894.53	0.21	You
894.76	0.17	got
894.93	0.13	it
895.06	0.37	friend
895.85	0.26	It's
896.12	0.55	always
896.67	0.29	June
896.96	0.49	15th
898.17	0.16	And
898.34	0.19	you
898.53	0.15	and
898.68	0.16	I
898.84	0.1	are
898.94	0.11	the
899.06	0.34	only
899.4	0.21	ones
899.61	0.15	who
899.76	0.2	know
899.97	0.13	But
900.95	0.36	why
901.32	0.33	Henry
901.65	0.46	How
902.8	0.17	I'm
902.97	0.13	not
903.1	0.11	sure
904.64	0.33	I
905.0	0.19	think
905.19	0.11	it's
905.3	0.21	some
905.51	0.18	sort
905.69	0.2	of
905.9	0.47	mass
906.37	0.63	hypnosis
907.0	0.09	or
907.1	0.37	something
907.57	0.11	Well
907.68	0.17	why
907.85	0.19	doesn't
908.04	0.08	it
908.13	0.2	work
908.33	0.16	for
908.49	0.37	us
909.5	0.1	My
909.6	0.24	wife
909.84	0.24	Mary
910.08	0.18	doesn't
910.26	0.26	remember
910.52	0.07	a
910.59	0.4	thing
911.38	0.56	Somehow
911.94	0.24	when
912.18	0.11	it
912.3	0.51	happened
912.81	0.14	they
912.95	0.35	missed
913.3	0.36	us
914.31	0.18	We
914.49	0.12	were
914.61	0.7	protected
915.31	0.18	from
915.49	0.1	the
915.59	0.29	full
915.89	0.31	force
916.2	0.16	of
916.36	0.15	the
916.51	0.5	rays
917.01	0.23	or
917.39	0.38	whatever
917.77	0.12	they
918.02	0.23	used
920.09	0.2	Berkhard
920.53	0.24	where
920.77	0.19	were
920.96	0.16	you
921.12	0.15	on
921.27	0.1	the
921.37	0.2	night
921.57	0.13	of
921.7	0.07	the
922.26	0.04	14th
922.31	0.25	about
922.56	0.47	midnight
924.0	0.05	Let
924.05	0.11	me
924.16	0.19	see
924.35	0.13	that
924.48	0.13	with
924.61	0.27	Sunday
924.88	0.23	night
925.11	0.42	Yes
926.71	0.17	Yeah
926.88	0.05	I
926.93	0.11	was
927.05	0.15	down
927.2	0.06	in
927.26	0.1	the
927.36	0.33	cellar
927.69	0.22	under
927.91	0.16	the
928.64	0.24	boat
929.03	0.31	unveiling
929.92	0.19	I
930.11	0.16	was
930.27	0.13	in
930.4	0.17	my
930.57	0.36	dark
930.93	0.17	room
931.1	0.47	developing
931.57	0.17	some
931.74	0.48	pictures
933.46	0.02	It
933.65	0.19	just
933.84	0.25	doesn't
934.09	0.16	make
934.25	0.19	any
934.45	0.34	sense
934.79	0.13	to
934.92	0.25	me
935.18	0.61	Russians
936.15	0.44	Martians
936.61	0.18	What
936.79	0.18	makes
936.97	0.09	you
937.08	0.18	think
937.26	0.4	that
938.42	0.24	I've
938.66	0.29	seen
938.95	0.18	them
940.31	0.42	Where
941.13	0.15	At
941.28	0.11	the
941.39	0.13	end
941.52	0.12	of
941.64	0.07	the
941.71	0.37	tunnel
942.28	0.23	What
942.51	0.42	tunnel
942.94	0.13	The
943.07	0.23	one
943.3	0.16	they
943.47	0.29	built
943.76	0.27	under
944.03	0.4	Tyler
944.45	0.29	Town
945.55	0.01	A
945.73	0.33	tunnel
946.06	0.22	under
946.31	0.37	Tyler
946.68	0.33	Town
947.05	0.27	Yes
947.33	0.21	that's
947.54	0.25	right
948.44	0.2	It's
948.65	0.22	made
948.87	0.1	out
948.97	0.19	of
949.21	0.5	copper
949.71	0.02	or
949.82	0.28	some
951.28	0.09	alloy
951.37	0.18	Copper
951.55	0.23	wait
951.78	0.06	a
951.84	0.3	minute
952.98	0.1	I
953.08	0.22	found
953.3	0.09	a
953.4	0.31	copper
953.71	0.21	layer
953.92	0.16	under
954.08	0.13	my
954.21	0.28	cellar
954.49	0.25	floor
954.74	0.22	last
954.96	0.26	night
955.28	0.21	So
955.49	0.16	did
955.65	0.22	I
956.34	0.18	That's
956.52	0.16	how
956.68	0.06	I
956.74	0.57	discovered
957.31	0.02	it
958.26	0.1	I
958.36	0.24	found
958.6	0.04	a
958.64	0.14	way
958.78	0.1	to
958.88	0.12	get
959.0	0.51	into
959.99	0.17	It's
960.16	0.11	at
960.27	0.12	the
960.4	0.31	bottom
960.71	0.14	of
960.85	0.17	this
961.02	0.72	excavation
962.58	0.42	Holy
963.01	0.53	mackerel
964.3	0.23	Henry
964.53	0.1	why
964.63	0.1	don't
964.73	0.1	we
964.83	0.16	tell
964.99	0.09	the
965.08	0.39	police
965.5	0.49	Because
965.99	0.15	we
966.14	0.29	can't
966.44	0.35	trust
966.79	0.23	them
967.42	0.26	Even
967.68	0.08	the
967.76	0.38	police
968.14	0.14	may
968.28	0.12	be
968.4	0.5	Martians
968.9	0.14	in
969.04	0.45	disguise
969.49	0.07	Oh
969.56	0.2	come
969.76	0.14	on
969.9	0.08	are
969.98	0.09	you
970.07	0.19	being
970.27	0.47	melodramatic
970.91	0.02	Who
970.93	0.2	am
971.13	0.17	I
971.97	0.12	But
972.09	0.1	you
972.19	0.17	just
972.37	0.19	come
972.56	0.16	with
972.72	0.18	me
972.96	0.42	Where
973.55	0.26	Into
973.81	0.13	the
973.95	0.26	tunnel
974.39	0.21	I'll
974.6	0.25	show
974.85	0.13	you
982.01	0.33	Henry
982.34	0.49	Swanson
982.83	0.23	led
983.06	0.21	Guy
983.96	0.35	small
984.31	0.3	hole
984.62	0.09	on
984.71	0.09	the
984.8	0.25	side
986.31	0.3	There
986.61	0.12	he
986.73	0.31	removed
987.05	0.13	the
987.18	0.17	cutout
987.65	0.22	piece
987.87	0.07	of
987.98	0.46	metallic
988.44	0.41	substance
989.2	0.42	crawled
989.62	0.19	into
989.81	0.08	a
989.89	0.41	dimly
990.3	0.29	lighted
990.64	0.26	tunnel
991.45	0.12	They
991.57	0.35	walked
991.93	0.15	for
992.08	0.21	what
992.29	0.34	seemed
992.64	0.26	like
992.9	0.18	two
993.08	0.45	miles
993.53	0.32	until
993.85	0.24	Swanson
994.7	0.22	held
994.92	0.18	his
995.1	0.34	finger
995.44	0.17	to
995.61	0.19	his
995.8	0.34	lips
998.23	0.16	We've
998.39	0.1	got
998.49	0.02	to
998.68	0.38	quiet
999.06	0.39	now
999.97	0.31	Henry
1000.28	0.15	this
1000.43	0.17	is
1000.6	0.94	fantastic
1002.05	0.11	They
1002.16	0.18	better
1002.34	0.29	tunnel
1002.67	0.15	right
1002.82	0.16	under
1002.98	0.08	the
1003.06	0.23	whole
1003.31	0.48	town
1003.93	0.15	Oh
1004.08	0.2	you
1004.29	0.27	haven't
1004.56	0.21	seen
1004.77	0.4	anything
1005.17	0.2	yet
1006.68	0.21	There's
1006.89	0.09	a
1006.98	0.31	room
1007.29	0.07	a
1007.36	0.2	little
1007.56	0.35	farther
1007.91	0.28	down
1008.71	0.15	We'll
1008.86	0.19	be
1009.36	0.22	through
1009.58	0.08	a
1009.66	0.44	glass
1010.1	0.1	in
1010.2	0.11	the
1010.31	0.51	door
1011.01	0.13	Is
1011.14	0.11	it
1011.25	0.39	safe
1012.54	0.24	It's
1012.79	0.47	perfectly
1013.26	0.24	safe
1013.87	0.32	Unless
1014.19	0.12	one
1014.31	0.11	of
1014.42	0.2	them
1014.62	0.23	comes
1014.85	0.31	along
1015.17	0.01	Oh
1016.44	0.17	come
1016.61	0.17	on
1016.93	0.55	Okay
1021.76	0.35	Here
1024.51	0.28	Berkhardt
1024.8	0.23	looked
1025.03	0.25	through
1025.28	0.19	this
1025.49	0.24	glass
1027.5	0.09	Now
1027.76	0.23	just
1027.99	0.18	so
1028.17	0.09	I
1028.26	0.14	know
1028.4	0.1	I'm
1028.51	0.17	not
1028.69	0.54	completely
1029.23	0.48	insane
1030.56	0.17	Tell
1030.73	0.16	me
1030.89	0.14	what
1031.03	0.11	you
1031.14	0.41	see
1033.29	0.3	Good
1033.59	0.42	Lord
1034.43	0.42	Well
1035.99	0.05	a
1036.04	0.55	tremendous
1037.13	0.38	panel
1037.51	0.18	with
1037.7	0.36	dozens
1038.07	0.13	of
1038.23	0.22	tele
1038.51	0.34	screens
1038.85	0.04	And
1040.1	0.19	in
1040.29	0.15	front
1040.44	0.18	of
1040.62	0.1	each
1040.72	0.02	of
1041.3	0.02	you
1041.32	0.02	is
1041.51	0.44	robot
1043.65	0.11	They
1043.76	0.18	seem
1043.94	0.03	to
1043.97	0.09	be
1044.06	0.43	computing
1044.49	0.4	something
1045.45	0.24	Yes
1045.69	0.14	I've
1045.83	0.38	watched
1047.39	0.2	They're
1047.59	0.75	evaluating
1048.35	0.27	data
1048.95	0.13	from
1049.08	0.08	the
1049.16	0.7	screens
1050.48	0.09	Have
1050.57	0.07	you
1050.64	0.04	got
1050.85	0.28	chance
1051.13	0.09	to
1051.22	0.15	look
1051.37	0.07	at
1051.44	0.07	the
1051.51	0.21	data
1051.72	0.12	on
1051.84	0.13	those
1051.97	0.43	screens
1053.28	0.37	No
1055.05	0.21	I've
1055.26	0.13	been
1055.39	0.35	afraid
1055.74	0.07	to
1055.81	0.14	go
1055.95	0.17	in
1056.12	0.03	There
1057.03	0.19	might
1057.22	0.11	be
1057.33	0.08	a
1057.41	0.48	warning
1057.89	0.44	circuit
1058.33	0.38	somewhere
1059.58	0.01	I
1059.59	0.04	don't
1059.66	0.17	think
1059.84	0.16	you
1060.17	0.11	what
1060.28	0.26	those
1060.54	0.41	robots
1060.95	0.08	are
1061.03	0.39	working
1061.42	0.17	on
1061.59	0.09	we
1061.68	0.15	could
1061.83	0.1	go
1061.93	0.07	to
1062.0	0.09	the
1062.25	0.46	authorities
1064.83	0.05	I'll
1065.05	0.26	risk
1065.31	0.09	it
1065.44	0.07	if
1065.51	0.12	you
1065.63	0.14	will
1067.6	0.09	it's
1067.69	0.18	worth
1067.92	0.44	chance
1068.81	0.14	We'll
1068.95	0.27	lost
1069.22	0.38	anyway
1070.55	0.63	Okay
1071.82	0.27	Open
1072.09	0.1	the
1072.19	0.16	door
1079.91	0.15	So
1080.35	0.03	far
1080.4	0.13	so
1080.53	0.23	good
1081.35	0.14	Come
1081.49	0.13	on
1082.68	0.18	Let's
1082.86	0.14	take
1083.0	0.05	a
1083.05	0.16	look
1083.21	0.09	at
1083.3	0.12	that
1083.43	0.33	data
1084.17	0.16	But
1084.34	0.23	don't
1084.57	0.26	interfere
1084.83	0.03	with
1085.03	0.09	the
1085.12	0.21	robots
1085.62	0.19	Don't
1085.81	0.34	worry
1087.6	0.17	Yeah
1087.77	0.1	let's
1088.02	0.03	look
1088.05	0.02	at
1088.07	0.14	this
1088.21	0.27	screen
1090.85	0.21	Listen
1091.06	0.09	to
1091.15	0.28	this
1093.15	0.32	Tests
1093.47	0.12	in
1093.59	0.12	the
1095.14	0.03	47K12
1095.21	0.28	group
1096.17	0.46	Marlon
1096.63	0.52	cigarettes
1097.16	0.26	pulled
1098.02	0.01	80
1098.04	0.27	using
1098.31	0.1	the
1098.41	0.35	soft
1098.88	0.39	feminine
1099.28	0.48	approach
1100.22	0.67	Indications
1100.89	0.28	are
1101.17	0.16	that
1101.33	0.09	an
1101.42	0.5	extension
1101.92	0.11	of
1102.03	0.13	this
1102.16	0.38	approach
1102.54	0.22	would
1103.23	0.53	influence
1103.76	0.11	at
1103.87	0.17	least
1104.04	0.75	70
1104.81	0.65	nationwide
1106.51	0.06	The
1106.57	0.32	direct
1106.91	0.42	elevator
1107.33	0.3	pitch
1107.63	0.27	pulled
1107.9	0.21	only
1108.13	0.26	10
1108.73	0.03	There
1109.37	0.23	should
1109.61	0.11	be
1109.72	0.45	abandoned
1110.52	0.27	new
1110.79	0.41	series
1111.21	0.16	of
1111.37	0.25	high
1111.62	0.66	persuasion
1112.5	0.49	personal
1113.11	0.39	elements
1113.5	0.42	introduced
1114.96	0.11	And
1115.42	0.09	what
1115.51	0.15	this
1115.66	0.33	means
1116.68	0.03	Well
1116.88	0.11	I
1116.99	0.29	haven't
1117.64	0.07	afraid
1117.71	0.04	this
1117.75	0.34	idea
1118.45	0.12	I
1118.57	0.18	don't
1118.75	0.22	blame
1118.97	0.16	you
1119.76	0.03	This
1120.2	0.13	is
1120.33	0.37	crazy
1120.7	0.11	but
1120.81	0.11	it
1120.92	0.23	fits
1121.15	0.1	the
1121.25	0.31	facts
1121.56	0.1	when
1121.66	0.05	I
1121.72	0.15	think
1121.88	0.21	about
1122.09	0.35	it
1123.26	0.24	Do
1123.5	0.12	know
1123.62	0.19	who's
1123.81	0.38	behind
1124.19	0.29	this
1125.38	0.47	Martians
1125.86	0.3	No
1126.16	0.24	not
1126.42	0.54	Martians
1126.96	0.37	Henry
1127.34	0.58	humans
1127.97	0.18	What
1128.89	0.4	Humans
1129.29	0.16	were
1129.45	0.42	interested
1129.87	0.1	in
1129.97	0.49	developing
1130.46	0.12	the
1130.6	0.35	perfect
1130.95	0.57	propaganda
1131.52	0.41	machine
1132.4	0.24	What
1132.92	0.01	I
1133.1	0.06	know
1133.16	0.13	who
1133.29	0.16	they
1133.45	0.33	are
1133.78	0.18	or
1134.49	0.14	how
1134.63	0.17	they've
1134.8	0.16	done
1135.11	0.28	but
1136.17	0.36	somehow
1136.53	0.21	they've
1136.76	0.32	taken
1137.12	0.33	Tyler
1137.46	0.27	Town
1137.73	0.3	over
1138.84	0.46	Hypnosis
1139.52	0.52	Hypnosis
1140.04	0.47	drugs
1140.79	0.19	maybe
1140.98	0.15	some
1141.13	0.12	kind
1141.25	0.1	of
1141.35	0.07	a
1141.42	0.18	ray
1141.6	0.04	or
1141.64	0.31	something
1141.96	0.25	However
1142.21	0.11	they
1142.32	0.17	do
1142.49	0.15	it
1143.37	0.11	What
1143.48	0.29	happens
1143.77	0.07	is
1143.84	0.11	that
1143.95	0.14	they
1144.09	0.17	let
1144.26	0.2	us
1144.46	0.17	live
1144.63	0.16	through
1144.79	0.07	a
1144.86	0.28	single
1145.14	0.34	day
1146.05	0.22	During
1146.27	0.16	that
1146.43	0.24	day
1146.67	0.15	they
1146.82	0.29	pour
1147.11	0.23	all
1147.34	0.24	kinds
1147.58	0.12	of
1147.7	0.52	suggestions
1148.22	0.12	and
1148.34	0.5	propaganda
1148.84	0.19	into
1149.03	0.22	us
1149.94	0.12	At
1150.06	0.07	the
1150.13	0.07	end
1150.2	0.08	of
1150.28	0.05	the
1150.33	0.44	day
1150.85	0.15	they
1151.0	0.45	evaluate
1151.45	0.07	the
1151.52	0.51	results
1152.72	0.15	See
1152.87	0.13	how
1153.0	0.24	we've
1153.24	0.51	reacted
1154.38	0.49	midnight
1155.5	0.07	they
1155.58	0.29	wash
1155.87	0.1	the
1155.97	0.21	day
1156.18	0.12	out
1156.3	0.13	of
1156.43	0.08	our
1156.51	0.38	minds
1156.89	0.12	And
1157.01	0.06	the
1157.07	0.23	next
1157.3	0.28	morning
1157.58	0.09	we
1157.67	0.22	start
1157.89	0.09	the
1157.98	0.23	same
1158.21	0.15	day
1158.36	0.19	over
1158.55	0.21	again
1158.76	0.15	with
1158.91	0.25	different
1159.16	0.41	stimuli
1159.65	0.15	Do
1159.8	0.08	know
1159.88	0.12	what
1160.0	0.14	that
1160.14	0.27	means
1160.41	0.38	Henry
1161.94	0.29	Suppose
1162.23	0.25	one
1162.48	0.38	man
1162.86	0.31	learned
1163.17	0.13	how
1163.3	0.07	to
1163.39	0.49	influence
1163.88	0.23	people
1164.51	0.38	100
1165.84	0.04	By
1165.88	0.02	in
1166.07	0.06	a
1166.13	0.26	year
1166.39	0.13	he
1166.52	0.14	could
1166.66	0.18	sell
1166.84	0.1	us
1166.94	0.32	anything
1167.26	0.24	from
1168.01	0.39	freezes
1168.4	0.09	to
1168.49	0.36	political
1168.85	0.6	candidates
1169.47	0.26	Wait
1169.73	0.01	a
1169.87	0.21	minute
1170.16	0.19	Where
1170.66	0.25	pigs
1170.91	0.39	Henry
1172.11	0.14	This
1172.25	0.18	whole
1172.43	0.45	community
1172.88	0.12	is
1173.0	0.25	one
1173.25	0.24	big
1173.54	0.26	test
1173.81	0.28	tube
1174.1	0.22	for
1174.78	0.09	dorkens
1174.91	0.47	propaganda
1175.38	0.47	research
1176.33	0.23	Very
1176.94	0.12	we
1177.06	0.32	do
1177.55	0.28	know
1177.83	0.14	but
1177.97	0.27	somehow
1178.24	0.12	we've
1178.36	0.08	got
1178.44	0.06	to
1178.5	0.09	get
1178.59	0.08	out
1178.67	0.08	of
1178.75	0.11	this
1178.87	0.2	town
1179.12	0.12	get
1179.24	0.06	to
1179.3	0.1	the
1180.02	0.2	think
1180.22	0.09	we
1180.31	0.3	can
1180.62	0.14	It's
1180.76	0.19	worth
1180.95	0.05	a
