onset	duration	stimulus
478.05	0.14	want
478.19	0.04	to
478.23	0.15	be
478.38	0.22	right
478.6	0.21	there
478.81	0.12	on
478.93	0.11	the
479.04	0.47	spot
479.56	0.37	when
480.04	0.14	when
480.18	0.12	she
480.3	0.38	waltzes
480.68	0.28	in
482.16	0.16	Am
482.32	0.08	I
482.4	0.25	right
482.65	0.06	or
482.71	0.34	not
484.18	0.33	Yeah
485.82	0.47	I
486.3	0.15	don't
486.45	0.18	know
486.65	0.35	I
487.01	0.21	swear
487.22	0.08	to
487.3	0.17	God
487.47	0.07	I
487.55	0.15	don't
487.7	0.27	know
488.24	0.24	Well
488.63	0.09	what
488.72	0.19	I
488.92	0.34	do
489.29	0.16	I
489.45	0.47	honestly
489.92	0.33	do
490.82	0.11	The
491.31	0.21	man
491.52	0.31	said
492.14	0.3	look
492.65	0.23	why
492.88	0.22	don't
493.1	0.12	you
493.22	0.24	hop
493.46	0.14	in
493.6	0.25	bed
493.85	0.24	now
494.09	0.14	and
494.23	0.56	relax
494.82	0.16	And
494.98	0.13	then
495.11	0.37	later
495.5	0.16	if
495.66	0.12	you
495.78	0.25	feel
496.03	0.22	like
496.25	0.11	it
496.38	0.16	give
496.54	0.11	me
496.65	0.09	a
496.74	0.3	ring
497.95	0.07	I
498.03	0.19	mean
498.22	0.08	if
498.3	0.11	you
498.41	0.22	feel
498.63	0.18	like
498.81	0.45	talking
499.65	0.27	And
499.92	0.23	don't
500.15	0.32	worry
501.29	0.23	that's
501.52	0.11	the
501.63	0.27	main
501.9	0.3	thing
502.2	0.2	Hear
502.4	0.25	me
503.2	0.12	Will
503.32	0.09	you
503.41	0.15	do
503.56	0.22	that
503.78	0.29	now
505.78	0.11	All
505.89	0.25	right
507.52	0.11	The
508.08	0.24	man
508.32	0.49	continued
508.81	0.14	for
508.95	0.04	a
508.99	0.31	moment
509.3	0.08	to
509.38	0.25	hold
509.63	0.09	the
509.72	0.27	phone
509.99	0.1	to
510.09	0.16	his
510.25	0.26	ear
511.31	0.21	then
511.52	0.33	lowered
511.85	0.13	it
511.98	0.22	into
512.2	0.19	its
512.39	0.48	cradle
515.37	0.16	What
515.53	0.05	did
515.58	0.18	he
515.76	0.37	say
517.13	0.1	The
517.23	0.23	girl
517.46	0.5	immediately
517.96	0.26	asked
518.22	0.21	him
518.81	0.18	He
518.99	0.25	picked
519.32	0.48	cigarette
519.8	0.11	out
519.91	0.11	of
520.02	0.13	the
520.15	0.23	ash
520.38	0.35	tray
521.14	0.2	that
521.34	0.35	is
521.88	0.52	selected
522.4	0.12	it
522.53	0.15	from
522.68	0.09	an
522.77	0.67	accumulation
523.44	0.14	of
523.58	0.68	smoked
524.28	0.4	and
524.69	0.33	half
525.02	0.39	smoked
525.42	0.67	cigarettes
526.62	0.14	He
526.76	0.32	dragged
527.08	0.11	on
527.19	0.09	it
527.28	0.13	and
527.41	0.32	said
528.98	0.14	you
529.12	0.28	wanted
529.4	0.08	to
529.48	0.21	come
529.69	0.2	over
529.89	0.14	for
530.03	0.05	a
530.08	0.41	drink
531.36	0.38	God
532.05	0.16	what
532.21	0.1	did
532.31	0.13	you
532.44	0.44	say
533.63	0.2	Said
533.83	0.05	the
533.88	0.35	girl
535.02	0.22	You
535.24	0.26	heard
535.5	0.27	me
536.35	0.11	The
536.81	0.19	man
537.0	0.24	said
537.24	0.12	and
537.36	0.2	looked
537.56	0.08	at
537.64	0.23	her
539.58	0.24	You
539.82	0.23	are
540.09	0.58	wonderful
541.05	0.65	Absolutely
541.7	0.69	marvelous
543.07	0.11	The
543.18	0.25	girl
543.43	0.31	said
543.75	0.39	watching
544.14	0.24	him
544.83	0.4	Well
546.02	0.1	the
546.52	0.19	man
546.71	0.32	said
547.32	0.19	it's
547.51	0.06	a
547.57	0.23	tough
547.8	0.67	situation
549.18	0.07	I
549.25	0.12	don't
549.37	0.13	know
549.5	0.13	how
549.63	0.5	marvelous
550.13	0.09	I
550.22	0.31	was
551.33	0.19	You
551.52	0.3	were
552.5	0.62	wonderful
553.81	0.09	The
553.9	0.24	girl
554.14	0.31	said
555.55	0.09	the
556.02	0.2	man
556.22	0.2	looked
556.42	0.09	at
556.51	0.21	her
557.59	0.4	Well
558.13	0.34	it's
558.47	0.06	a
558.53	0.52	very
559.74	0.37	very
560.11	0.31	tough
560.42	0.62	situation
561.05	0.08	The
561.13	0.26	guy's
561.39	0.56	obviously
561.95	0.29	going
562.24	0.23	through
562.47	0.51	absolute
563.27	0.11	the
563.38	0.27	phone
563.65	0.38	suddenly
564.03	0.33	rang
565.02	0.1	The
565.55	0.24	man
565.79	0.26	said
566.14	0.6	Christ
567.33	0.21	but
567.54	0.23	picked
567.77	0.09	it
567.86	0.14	up
568.01	0.3	before
568.31	0.1	the
568.41	0.3	second
568.71	0.23	ring
569.1	0.53	Hello
570.03	0.15	he
570.18	0.19	said
570.37	0.2	into
570.57	0.17	it
571.29	0.28	Lee
571.65	0.12	will
571.77	0.19	you
571.96	0.33	sleep
573.09	0.34	No
574.2	0.33	No
575.62	0.27	Listen
576.31	0.11	I
576.45	0.18	just
576.63	0.15	thought
576.78	0.13	you'd
576.91	0.14	want
577.05	0.05	to
577.1	0.17	know
577.27	0.27	what
577.8	0.29	Jony
578.09	0.2	just
578.29	0.35	botched
578.64	0.24	in
580.12	0.31	What
581.35	0.17	Said
581.52	0.05	the
581.95	0.26	man
582.61	0.14	and
582.75	0.27	bridged
583.02	0.17	his
583.19	0.24	left
583.43	0.27	hand
583.7	0.19	over
583.89	0.17	his
584.06	0.44	eyes
585.11	0.18	though
585.29	0.11	the
585.4	0.23	light
585.64	0.16	was
585.8	0.34	behind
586.14	0.14	him
587.3	0.34	Yes
588.19	0.18	she
588.37	0.19	just
588.56	0.33	botched
588.89	0.26	in
589.21	0.31	about
589.58	0.2	10
589.78	0.35	seconds
590.13	0.22	after
590.35	0.05	I
590.4	0.26	spoke
590.66	0.07	to
590.73	0.17	you
591.47	0.11	I
591.58	0.2	just
591.78	0.2	thought
591.98	0.13	I'd
592.11	0.14	give
592.25	0.12	you
592.37	0.08	a
592.45	0.3	ring
592.92	0.2	while
593.12	0.49	she's
593.85	0.13	in
593.98	0.07	the
594.05	0.41	John
595.03	0.31	Listen
595.34	0.22	thanks
595.56	0.06	a
595.62	0.33	million
595.95	0.24	Lee
596.44	0.32	I
596.76	0.2	mean
596.96	0.15	it
597.86	0.19	You
598.05	0.21	wanted
598.26	0.06	to
598.32	0.29	sleep
598.61	0.09	will
598.7	0.21	you
600.04	0.39	No
600.5	0.29	No
601.26	0.1	I
601.36	0.17	was
601.53	0.31	just
602.53	0.27	no
603.4	0.29	No
604.23	0.09	The
604.69	0.2	man
604.89	0.32	said
605.21	0.26	leaving
605.47	0.23	his
605.7	0.5	fingers
606.21	0.36	bridged
606.57	0.19	over
606.76	0.16	his
606.92	0.36	eyes
607.52	0.08	and
607.6	0.27	cleared
607.87	0.13	his
608.0	0.37	throat
609.79	0.37	Yeah
611.97	0.16	What
612.13	0.29	happened
612.42	0.27	was
613.4	0.6	apparently
614.26	0.15	Lee
614.41	0.17	only
614.58	0.17	got
614.75	0.67	stinking
615.43	0.27	and
616.34	0.23	then
616.57	0.18	had
616.76	0.07	a
616.83	0.52	goddamn
617.35	0.52	crying
617.87	0.64	jag
618.55	0.18	and
618.73	0.26	Bob
619.0	0.23	wanted
619.23	0.01	Jony
619.68	0.17	to
620.26	0.11	go
620.54	0.12	out
620.66	0.12	and
620.78	0.19	grab
620.97	0.05	a
621.02	0.32	drink
621.34	0.25	with
622.06	0.11	them
622.18	0.43	somewhere
623.51	0.39	Anyway
623.9	0.14	so
624.04	0.2	she's
624.24	0.26	home
624.94	0.2	What
625.14	0.06	a
625.2	0.25	rat
625.45	0.42	race
626.42	0.33	Honestly
626.75	0.22	God
626.97	0.21	I
627.21	0.18	think
627.39	0.26	it's
627.79	0.18	this
627.99	0.17	God
628.18	0.21	damn
628.39	0.09	New
628.48	0.39	York
629.85	0.39	What
630.24	0.08	I
630.33	0.18	think
630.51	0.21	maybe
630.72	0.14	we'll
630.86	0.22	do
631.08	0.18	it
631.27	0.21	if
631.48	0.27	everything
631.75	0.21	goes
631.96	0.31	along
632.27	0.1	All
632.37	0.28	right
633.2	0.16	We'll
633.36	0.15	get
633.51	0.3	ourselves
633.81	0.06	a
633.87	0.16	little
634.03	0.22	place
634.25	0.06	of
634.36	0.45	Connecticut
634.86	0.34	maybe
635.85	0.26	Not
636.11	0.26	far
636.37	0.23	out
636.87	0.6	necessarily
637.47	0.24	but
638.25	0.25	far
638.5	0.28	enough
638.78	0.18	that
638.96	0.15	we
639.11	0.43	can
639.59	0.26	lead
639.85	0.04	a
639.89	0.31	normal
640.2	0.37	goddamn
640.57	0.43	life
641.45	0.07	I
641.52	0.15	mean
641.67	0.2	she's
641.87	0.39	crazy
642.26	0.23	about
642.49	0.36	plants
642.85	0.1	and
642.95	0.11	all
643.06	0.17	that
643.23	0.35	stuff
644.44	0.18	She'd
644.62	0.21	probably
644.83	0.12	go
644.95	0.27	man
645.22	0.08	if
645.3	0.11	she
645.41	0.09	had
645.5	0.05	a
645.55	0.39	garden
646.78	0.08	If
646.87	0.17	she
647.04	0.08	had
647.12	0.1	her
647.22	0.18	own
647.41	0.43	goddamn
647.84	0.35	garden
648.19	0.32	stuff
649.28	0.09	Know
649.37	0.09	what
649.46	0.06	I
649.52	0.28	mean
650.72	0.08	I
650.8	0.26	mean
651.08	0.51	except
651.6	0.28	you
651.89	0.52	who
652.41	0.02	do
652.43	0.14	we
652.57	0.17	know
652.74	0.12	in
652.86	0.11	New
652.97	0.25	York
653.22	0.28	except
653.5	0.03	a
653.53	0.18	bunch
653.71	0.04	of
653.75	0.73	neurotics
655.23	0.09	It's
655.32	0.2	bound
655.52	0.11	to
655.63	0.41	undermine
656.04	0.2	even
656.24	0.11	a
656.36	0.38	normal
656.74	0.43	person
657.17	0.34	sooner
657.51	0.08	or
657.59	0.25	later
658.94	0.1	Know
659.04	0.1	what
659.14	0.07	I
659.21	0.24	mean
660.68	0.31	Listen
660.99	0.34	Arthur
662.19	0.1	The
662.66	0.19	man
662.85	0.53	interrupted
663.38	0.34	taking
663.72	0.15	his
663.87	0.21	hand
664.08	0.2	away
664.28	0.14	from
664.42	0.13	his
664.55	0.36	face
665.51	0.16	I
665.67	0.19	have
665.86	0.09	a
666.38	0.45	headache
666.84	0.23	I'll
667.08	0.26	listen
667.53	0.02	to
667.55	0.14	that
668.52	0.1	I
668.62	0.16	don't
668.78	0.13	know
668.91	0.22	where
669.13	0.06	I
669.19	0.21	got
669.72	0.11	the
669.83	0.21	blood
670.04	0.03	thing
670.47	0.28	from
671.22	0.19	Yeah
671.41	0.15	you
671.56	0.18	mind
671.74	0.08	if
671.82	0.11	we
671.93	0.17	cut
672.1	0.16	this
672.26	0.38	short
673.11	0.14	I'll
673.25	0.2	talk
673.45	0.08	to
673.61	0.07	the
673.68	0.31	morning
673.99	0.07	all
674.06	0.3	right
675.12	0.12	He
675.24	0.29	listened
675.53	0.1	for
675.63	0.27	another
675.9	0.39	moment
676.42	0.17	then
676.59	0.19	hung
676.78	0.27	up
678.01	0.28	Again
678.29	0.07	the
678.36	0.2	girl
678.56	0.46	immediately
679.02	0.33	spoke
679.35	0.12	to
679.47	0.24	him
679.96	0.16	but
680.12	0.09	he
680.21	0.19	didn't
680.4	0.24	answer
680.64	0.21	her
681.64	0.13	He
681.77	0.24	picked
682.01	0.03	a
682.04	0.32	burning
682.36	0.42	cigarette
682.78	0.02	to
682.82	0.09	the
682.91	0.46	girls
683.66	0.12	out
683.78	0.06	of
683.86	0.14	the
684.02	0.22	ash
684.24	0.32	tray
684.56	0.12	and
684.7	0.4	started
685.1	0.24	to
685.35	0.23	bring
685.58	0.12	it
685.71	0.11	to
685.82	0.13	his
685.95	0.31	mouth
686.7	0.14	but
686.84	0.09	it
686.93	0.35	slipped
687.28	0.1	out
687.38	0.1	of
687.48	0.1	his
687.58	0.47	fingers
688.65	0.08	The
688.73	0.2	girl
688.93	0.23	tried
689.16	0.07	to
689.23	0.18	help
689.41	0.11	him
689.52	0.41	retrieve
689.93	0.08	it
690.01	0.28	before
690.29	0.29	anything
690.58	0.15	was
690.73	0.44	burned
691.56	0.12	but
691.68	0.1	he
691.78	0.25	told
692.03	0.08	her
692.11	0.12	to
692.23	0.22	just
692.45	0.22	sit
692.67	0.48	still
693.22	0.13	for
693.35	0.33	Christ's
693.68	0.41	sake
695.08	0.12	and
695.2	0.11	she
695.31	0.22	pulled
695.53	0.22	back
695.75	0.13	her
696.07	0.05	hand
